"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"CSNK1D","CSNK1D-5","x",7,6,0.901,0.689281715466178,1
"CSNK1D","CSNK1D-6","x",7,5,0.83,0.475084866115383,1
"CSNK1D","CSNK1D-7","x",4,3,0.876,0.610985189555024,1
"CSNK1D","CSNK1D-8","x",10,12,1.127,0.632099962387171,1
"CSNK1E","CSNK1E-1","x",14,8,0.697,0.145799980511985,1
"CSNK1E","CSNK1E-2","x",7,11,1.311,0.289328400804479,1
"CSNK1E","CSNK1E-3","x",4,8,1.413,0.186780805463966,1
"CSNK1E","CSNK1E-4","x",9,8,0.973,0.916968784799744,1
"CSNK1E","CSNK1E-5","x",6,7,1.092,0.736202221837507,1
"CSNK1E","CSNK1E-6","x",5,4,0.971,0.910011676564265,1
"CSNK1E","CSNK1E-7","x",10,11,1.051,0.840967414371759,1
"CSNK1E","CSNK1E-8","x",3,3,0.925,0.750154604625653,1
"CSNK1G1","CSNK1G1-1","x",12,12,1.042,0.86967252995499,1
"CSNK1G1","CSNK1G1-2","x",8,10,1.133,0.618221548198569,1
"CSNK1G1","CSNK1G1-3","x",4,9,1.551,0.0920096403683754,1
"CSNK1G1","CSNK1G1-4","x",3,4,1.111,0.685358565928752,1
"CSNK1G1","CSNK1G1-5","x",4,7,1.112,0.640254343157701,1
"CSNK1G1","CSNK1G1-6","x",9,8,0.941,0.808770880524216,1
"CSNK1G1","CSNK1G1-7","x",9,5,0.725,0.215971013912695,1
"CSNK1G1","CSNK1G1-8","x",7,11,1.344,0.244539799342579,1
"CSNK1G2","CSNK1G2-1","x",7,8,1.076,0.778840737142167,1
"CSNK1G2","CSNK1G2-2","x",7,5,0.819,0.445227598906718,1
"CSNK1G2","CSNK1G2-3","x",4,5,1.024,0.928023114407709,1
"CSNK1G2","CSNK1G2-4","x",6,9,1.207,0.469160173052839,1
"CSNK1G2","CSNK1G2-5","x",7,7,0.966,0.895364046323612,1
"CSNK1G2","CSNK1G2-6","x",6,7,1.143,0.608367194554188,1
"CSNK1G2","CSNK1G2-7","x",17,21,1.208,0.402533545801888,1
"CSNK1G2","CSNK1G2-8","x",0,1,1.04,0.67698210192643,1
"CSNK1G3","CSNK1G3-1","x",5,10,1.508,0.114257469908961,1
"CSNK1G3","CSNK1G3-2","x",6,6,0.979,0.934315461057008,1
"CSNK1G3","CSNK1G3-3","x",8,12,1.259,0.361866597556456,1
"CSNK1G3","CSNK1G3-4","x",5,7,1.132,0.633718802457766,1
"CSNK1G3","CSNK1G3-5","x",5,6,1.139,0.619890471449888,1
"CSNK1G3","CSNK1G3-6","x",7,8,1.022,0.931850456912502,1
"CSNK1G3","CSNK1G3-7","x",8,9,1.056,0.834391872574078,1
"CSNK1G3","CSNK1G3-8","x",6,4,0.831,0.479220112810768,1
"CSNK2A1","CSNK2A1-1","x",5,4,0.953,0.853644858591714,1
"CSNK2A1","CSNK2A1-2","x",13,12,0.941,0.804368323843597,1
"CSNK2A1","CSNK2A1-3","x",12,6,0.639,0.0774160290983574,1
"CSNK2A1","CSNK2A1-4","x",9,12,1.224,0.422449453445113,1
"CSNK2A1","CSNK2A1-5","x",6,5,0.968,0.901438248983874,1
"CSNK2A1","CSNK2A1-6","x",7,5,0.863,0.571697270405314,1
"CSNK2A1","CSNK2A1-7","x",8,6,0.889,0.645376281818152,1
"CSNK2A1","CSNK2A1-8","x",9,8,0.978,0.930068095013461,1
"CSNK2A2","CSNK2A2-1","x",9,5,0.702,0.171969482391257,1
"CSNK2A2","CSNK2A2-2","x",13,9,0.744,0.2385594314808,1
"CSNK2A2","CSNK2A2-3","x",4,3,0.786,0.353982032114562,1
"CSNK2A2","CSNK2A2-4","x",7,6,0.954,0.857751656340101,1
"CSNK2A2","CSNK2A2-5","x",8,7,0.934,0.793565031782592,1
"CSNK2A2","CSNK2A2-6","x",4,7,1.348,0.253827990559092,1
"CSNK2A2","CSNK2A2-7","x",7,4,0.797,0.385955614081836,1
"CSNK2A2","CSNK2A2-8","x",2,2,0.968,0.882784344653499,1
"CSNK2B","CSNK2B-1","x",8,4,0.733,0.233125362804321,1
"CSNK2B","CSNK2B-2","x",5,8,1.264,0.367705315702973,1
"CSNK2B","CSNK2B-3","x",10,9,0.975,0.922063235971675,1
"CSNK2B","CSNK2B-4","x",7,4,0.725,0.21833341951175,1
"CSNK2B","CSNK2B-5","x",8,6,0.841,0.506058383581953,1
"CSNK2B","CSNK2B-6","x",5,3,0.823,0.45338344860665,1
"CSNK2B","CSNK2B-7","x",4,9,1.468,0.139307341219324,1
"CSNK2B","CSNK2B-8","x",5,6,1.005,0.986160770874568,1
"DAPK1","DAPK1-1","x",5,6,1.029,0.911639628092731,1
"DAPK1","DAPK1-2","x",8,7,0.973,0.916412795037399,1
"DAPK1","DAPK1-3","x",6,6,0.951,0.849067886138759,1
"DAPK1","DAPK1-4","x",16,19,1.149,0.546525413107761,1
"DAPK1","DAPK1-5","x",3,4,1.117,0.652976598400966,1
"DAPK1","DAPK1-6","x",6,7,1.04,0.879759931317319,1
"DAPK1","DAPK1-7","x",8,6,0.879,0.62028065316378,1
"DAPK1","DAPK1-8","x",6,5,0.905,0.701565441341835,1
"DAPK2","DAPK2-1","x",8,8,1.001,0.997997269306036,1
"DAPK2","DAPK2-2","x",5,4,0.946,0.811262870933165,1
"DAPK2","DAPK2-3","x",7,4,0.771,0.32132452944141,1
"DAPK2","DAPK2-4","x",9,6,0.808,0.411433283497061,1
"DAPK2","DAPK2-5","x",12,10,0.866,0.563459115929104,1
"DAPK2","DAPK2-6","x",2,3,1.119,0.662090109167624,1
"DAPK2","DAPK2-7","x",2,2,0.927,0.731904925550009,1
"DAPK2","DAPK2-8","x",3,4,1.039,0.883663689065622,1
"DAPK3","DAPK3-1","x",5,4,0.86,0.566157376589603,1
"DAPK3","DAPK3-2","x",5,2,0.735,0.233064659359433,1
"DAPK3","DAPK3-3","x",7,7,0.976,0.925979735759419,1
"DAPK3","DAPK3-4","x",4,6,1.175,0.538563162161568,1
"DAPK3","DAPK3-5","x",4,5,1.105,0.702143634448226,1
"DAPK3","DAPK3-6","x",6,9,1.19,0.501526093718646,1
"DAPK3","DAPK3-7","x",3,4,1.147,0.596886423462921,1
"DAPK3","DAPK3-8","x",6,4,0.845,0.520742704106874,1
"DCAKD","DCAKD-1","x",5,7,1.118,0.669532920552046,1
"DCAKD","DCAKD-2","x",7,9,1.203,0.474859907947645,1
"DCAKD","DCAKD-3","x",9,11,1.146,0.581614661839838,1
"DCAKD","DCAKD-4","x",5,4,0.906,0.704953701521056,1
"DCAKD","DCAKD-5","x",8,6,0.835,0.49047829485081,1
"DCAKD","DCAKD-6","x",4,3,0.892,0.658171303892741,1
"DCAKD","DCAKD-7","x",9,7,0.883,0.632198233828848,1
"DCAKD","DCAKD-8","x",5,7,1.179,0.52614720883461,1
"DCK","DCK-1","x",5,4,0.917,0.742112723973423,1
"DCK","DCK-2","x",7,8,1.083,0.757896213909039,1
"DCK","DCK-3","x",9,17,1.513,0.0890658064933387,1
"DCK","DCK-4","x",12,13,1.1,0.696674229650712,1
"DCK","DCK-5","x",6,7,1.091,0.738447180203902,1
"DCK","DCK-6","x",9,8,0.898,0.672203811379018,1
"DCK","DCK-7","x",0,2,1.145,0.395203090359644,1
"DCK","DCK-8","x",7,5,0.829,0.473457102985295,1
"DCLK1","DCLK1-1","x",9,11,1.12,0.652340719382614,1
"DCLK1","DCLK1-2","x",6,7,1.059,0.826134188095145,1
"DCLK1","DCLK1-3","x",5,5,0.952,0.850685018130347,1
"DCLK1","DCLK1-4","x",6,12,1.445,0.14744016198086,1
"DCLK1","DCLK1-5","x",9,6,0.796,0.375203901413089,1
"DCLK1","DCLK1-6","x",5,5,1.033,0.90127240257172,1
"DCLK1","DCLK1-7","x",8,9,1.068,0.797157635082534,1
"DCLK1","DCLK1-8","x",8,4,0.727,0.222811811309216,1
"DCLK2","DCLK2-1","x",11,6,0.649,0.0907959536336772,1
"DCLK2","DCLK2-2","x",2,5,1.498,0.120292946634263,1
"DCLK2","DCLK2-3","x",5,7,1.252,0.390003413090821,1
"DCLK2","DCLK2-4","x",6,5,0.891,0.656832326417564,1
"DCLK2","DCLK2-5","x",14,10,0.81,0.40370614354505,1
"DCLK2","DCLK2-6","x",4,4,0.963,0.885770160992473,1
"DCLK2","DCLK2-7","x",7,8,1.065,0.80758350444874,1
"DCLK2","DCLK2-8","x",11,4,0.568,0.0293284966279594,1
"DCLK3","DCLK3-1","x",14,10,0.784,0.322969888421383,1
"DCLK3","DCLK3-2","x",5,5,0.964,0.887411002418301,1
"DCLK3","DCLK3-3","x",11,10,0.953,0.848769677245819,1
"DCLK3","DCLK3-4","x",8,10,1.098,0.710903647025918,1
"DCLK3","DCLK3-5","x",12,9,0.858,0.533985421598301,1
"DCLK3","DCLK3-6","x",5,6,1.135,0.629924637993335,1
"DCLK3","DCLK3-7","x",5,8,1.23,0.426941380165612,1
"DCLK3","DCLK3-8","x",8,8,1.013,0.958887891004014,1
"DDR1","DDR1-1","x",3,2,0.865,0.551646100888763,1
"DDR1","DDR1-2","x",4,9,1.507,0.11377976385824,1
"DDR1","DDR1-3","x",5,7,1.25,0.392013410191851,1
"DDR1","DDR1-4","x",5,7,1.122,0.657635762691275,1
"DDR1","DDR1-5","x",4,5,1.048,0.857121835336913,1
"DDR1","DDR1-6","x",3,3,1.027,0.914699275985185,1
"DDR1","DDR1-7","x",4,2,0.796,0.371062629291131,1
"DDR1","DDR1-8","x",5,6,1.114,0.68062213663935,1
"DDR2","DDR2-1","x",14,7,0.661,0.0969607832184761,1
"DDR2","DDR2-2","x",8,8,1.018,0.944164258094153,1
"DDR2","DDR2-3","x",7,5,0.81,0.421021212052448,1
"DDR2","DDR2-4","x",13,12,0.965,0.884430950130188,1
"DDR2","DDR2-5","x",7,6,0.843,0.509451044367451,1
"DDR2","DDR2-6","x",6,4,0.792,0.373491235534374,1
"DDR2","DDR2-7","x",4,6,1.161,0.568533860690352,1
"DDR2","DDR2-8","x",3,3,0.994,0.979738938423722,1
"DGKA","DGKA-1","x",5,5,1.032,0.903096662167333,1
"DGKA","DGKA-2","x",7,7,0.98,0.938436494568178,1
"DGKA","DGKA-3","x",8,6,0.833,0.480216989026373,1
"DGKA","DGKA-4","x",10,8,0.916,0.731738992478657,1
"DGKA","DGKA-5","x",9,7,0.855,0.539912493571816,1
"DGKA","DGKA-6","x",5,4,0.895,0.670009737551147,1
"DGKA","DGKA-7","x",5,7,1.16,0.56826184789645,1
"DGKA","DGKA-8","x",7,4,0.799,0.390076898425862,1
"DGKB","DGKB-1","x",4,6,1.223,0.442999177862094,1
"DGKB","DGKB-2","x",7,6,0.882,0.628823650717543,1
"DGKB","DGKB-3","x",16,10,0.74,0.230595904035979,1
"DGKB","DGKB-4","x",8,6,0.844,0.513768874596373,1
"DGKB","DGKB-5","x",7,5,0.82,0.447111890193456,1
"DGKB","DGKB-6","x",12,13,1.051,0.838806687367012,1
"DGKB","DGKB-7","x",6,6,1.015,0.955946228855248,1
"DGKB","DGKB-8","x",3,3,1.014,0.957308414562732,1
"DGKD","DGKD-1","x",6,5,0.892,0.661431448843644,1
"DGKD","DGKD-2","x",12,9,0.826,0.441324184706364,1
"DGKD","DGKD-3","x",7,5,0.81,0.420217788835215,1
"DGKD","DGKD-4","x",5,8,1.188,0.507257625305382,1
"DGKD","DGKD-5","x",5,6,1.048,0.857096802653917,1
"DGKD","DGKD-6","x",4,4,0.891,0.660494321513498,1
"DGKD","DGKD-7","x",7,9,1.142,0.607569255168524,1
"DGKD","DGKD-8","x",5,9,1.361,0.23355927860405,1
"DGKE","DGKE-1","x",10,8,0.949,0.836584189608773,1
"DGKE","DGKE-2","x",5,3,0.85,0.535074940718115,1
"DGKE","DGKE-3","x",10,12,1.14,0.600703272453482,1
"DGKE","DGKE-4","x",3,4,1.02,0.938775990293303,1
"DGKE","DGKE-5","x",10,10,1.021,0.937018901453671,1
"DGKE","DGKE-6","x",5,4,0.965,0.891161068763876,1
"DGKE","DGKE-7","x",5,3,0.784,0.34245398582536,1
"DGKE","DGKE-8","x",6,4,0.851,0.537970070034736,1
"DGKG","DGKG-1","x",8,6,0.815,0.426273908987571,1
"DGKG","DGKG-2","x",8,10,1.176,0.51904044471874,1
"DGKG","DGKG-3","x",2,3,1.128,0.635219491224422,1
"DGKG","DGKG-4","x",8,8,0.997,0.990739805123116,1
"DGKG","DGKG-5","x",2,4,1.303,0.298233235867968,1
"DGKG","DGKG-6","x",8,7,0.884,0.634267480559575,1
"DGKG","DGKG-7","x",7,8,1.119,0.662896611748333,1
"DGKG","DGKG-8","x",9,7,0.885,0.634440995792999,1
"DGKH","DGKH-1","x",5,4,0.955,0.860752640527324,1
"DGKH","DGKH-2","x",4,6,1.114,0.680719847909111,1
"DGKH","DGKH-3","x",6,6,1.03,0.90847841248764,1
"DGKH","DGKH-4","x",6,11,1.388,0.196285951677345,1
"DGKH","DGKH-5","x",2,3,1.121,0.628668357949315,1
"DGKH","DGKH-6","x",4,5,1.092,0.733958630684922,1
"DGKH","DGKH-7","x",5,6,1.083,0.760391694385997,1
"DGKH","DGKH-8","x",6,4,0.845,0.519184516310865,1
"DGKI","DGKI-1","x",5,3,0.832,0.48033670362139,1
"DGKI","DGKI-2","x",12,10,0.882,0.614926992019502,1
"DGKI","DGKI-3","x",6,7,1.164,0.560646837533495,1
"DGKI","DGKI-4","x",9,4,0.651,0.100831387636596,1
"DGKI","DGKI-5","x",2,6,1.523,0.10534510392028,1
"DGKI","DGKI-6","x",7,4,0.797,0.385861889193884,1
"DGKI","DGKI-7","x",2,1,0.951,0.809705116470279,1
"DGKI","DGKI-8","x",6,6,1.022,0.933925587726169,1
"DGKQ","DGKQ-1","x",7,9,1.211,0.457825630160704,1
"DGKQ","DGKQ-2","x",11,15,1.255,0.348126781227615,1
"DGKQ","DGKQ-3","x",7,8,1.037,0.887074153834015,1
"DGKQ","DGKQ-4","x",9,7,0.868,0.579993490412125,1
"DGKQ","DGKQ-5","x",0,0,1.018,0.84575461236886,1
"DGKQ","DGKQ-6","x",6,6,0.997,0.990103398107839,1
"DGKQ","DGKQ-7","x",3,4,1.217,0.44782817085835,1
"DGKQ","DGKQ-8","x",7,5,0.887,0.647277699935901,1
"DGKZ","DGKZ-1","x",5,4,0.875,0.611326248329349,1
"DGKZ","DGKZ-2","x",7,10,1.223,0.428262479326476,1
"DGKZ","DGKZ-3","x",7,7,0.956,0.863992998853362,1
"DGKZ","DGKZ-4","x",7,6,0.963,0.883777913405029,1
"DGKZ","DGKZ-5","x",7,4,0.72,0.208433257034503,1
"DGKZ","DGKZ-6","x",8,5,0.783,0.349324546772385,1
"DGKZ","DGKZ-7","x",3,6,1.35,0.251911193397578,1
"DGKZ","DGKZ-8","x",10,9,0.91,0.706859444973337,1
"DGUOK","DGUOK-1","x",4,3,0.877,0.604718790699963,1
"DGUOK","DGUOK-2","x",5,2,0.656,0.105121432283105,1
"DGUOK","DGUOK-3","x",4,12,1.82,0.0203003334068849,1
"DGUOK","DGUOK-4","x",5,6,1.117,0.671060186624946,1
"DGUOK","DGUOK-5","x",4,8,1.374,0.222718283692146,1
"DGUOK","DGUOK-6","x",6,6,0.972,0.914329928131606,1
"DGUOK","DGUOK-7","x",8,5,0.777,0.333113667916835,1
"DGUOK","DGUOK-8","x",6,7,1.082,0.763515347924268,1
"DLG1","DLG1-1","x",11,6,0.709,0.174675803075885,1
"DLG1","DLG1-2","x",15,13,0.91,0.692792839551155,1
"DLG1","DLG1-3","x",12,9,0.85,0.521107418144145,1
"DLG1","DLG1-4","x",8,8,1.047,0.8597905512724,1
"DLG1","DLG1-5","x",3,3,1.044,0.868236769553623,1
"DLG1","DLG1-6","x",10,10,1.03,0.904924541632875,1
"DLG1","DLG1-7","x",5,4,0.839,0.503455463014619,1
"DLG1","DLG1-8","x",6,8,1.235,0.417606017196877,1
"DLG3","DLG3-1","x",6,7,1.117,0.670100094844849,1
"DLG3","DLG3-2","x",5,8,1.295,0.320114152661077,1
"DLG3","DLG3-3","x",12,10,0.931,0.773820845647138,1
"DLG3","DLG3-4","x",9,6,0.801,0.392656132281562,1
"DLG3","DLG3-5","x",14,8,0.7,0.149870877578659,1
"DLG3","DLG3-6","x",10,8,0.874,0.59279058396137,1
"DLG3","DLG3-7","x",3,1,0.891,0.561327849476216,1
"DLG3","DLG3-8","x",8,8,1.015,0.954690675729838,1
"DMPK","DMPK-1","x",5,6,1.117,0.672407949740714,1
"DMPK","DMPK-2","x",0,3,1.347,0.163991763783473,1
"DMPK","DMPK-3","x",5,7,1.173,0.54054582355141,1
"DMPK","DMPK-4","x",6,8,1.237,0.409455924229782,1
"DMPK","DMPK-5","x",6,5,0.867,0.585692801225376,1
"DMPK","DMPK-6","x",7,2,0.596,0.0481186716088586,1
"DMPK","DMPK-7","x",5,5,0.928,0.775085858507959,1
"DMPK","DMPK-8","x",5,3,0.848,0.526737344078002,1
"DSTYK","DSTYK-1","x",10,8,0.815,0.416274154185264,1
"DSTYK","DSTYK-2","x",7,6,0.93,0.779027718935929,1
"DSTYK","DSTYK-3","x",3,7,1.399,0.200214846855006,1
"DSTYK","DSTYK-4","x",10,9,0.987,0.958639699253083,1
"DSTYK","DSTYK-5","x",8,10,1.165,0.556676150856262,1
"DSTYK","DSTYK-6","x",5,8,1.255,0.384495819122485,1
"DSTYK","DSTYK-7","x",5,6,1.061,0.821461417221498,1
"DSTYK","DSTYK-8","x",4,6,1.131,0.638119557155457,1
"DYRK1A","DYRK1A-1","x",4,6,1.208,0.470916853582764,1
"DYRK1A","DYRK1A-2","x",9,8,0.958,0.867283218142231,1
"DYRK1A","DYRK1A-3","x",9,8,0.932,0.786257733165332,1
"DYRK1A","DYRK1A-4","x",4,5,1.121,0.661843504143512,1
"DYRK1A","DYRK1A-5","x",8,5,0.804,0.404276039085833,1
"DYRK1A","DYRK1A-6","x",6,6,0.978,0.930984732793125,1
"DYRK1A","DYRK1A-7","x",7,9,1.103,0.708523343108406,1
"DYRK1A","DYRK1A-8","x",6,3,0.754,0.279056434982211,1
"DYRK1B","DYRK1B-1","x",4,7,1.34,0.26113223995184,1
"DYRK1B","DYRK1B-2","x",4,4,1.038,0.886287225867523,1
"DYRK1B","DYRK1B-3","x",9,5,0.704,0.177943582091919,1
"DYRK1B","DYRK1B-4","x",14,9,0.798,0.362827245337223,1
"DYRK1B","DYRK1B-5","x",6,5,0.949,0.84025835073523,1
"DYRK1B","DYRK1B-6","x",1,3,1.212,0.279607176897363,1
"DYRK1B","DYRK1B-7","x",4,6,1.278,0.350001060002162,1
"DYRK1B","DYRK1B-8","x",6,8,1.141,0.612245021789849,1
"DYRK2","DYRK2-1","x",4,8,1.335,0.26994740606254,1
"DYRK2","DYRK2-2","x",3,6,1.37,0.219566169052727,1
"DYRK2","DYRK2-3","x",8,5,0.789,0.362820110156024,1
"DYRK2","DYRK2-4","x",10,11,1.041,0.871995515455232,1
"DYRK2","DYRK2-5","x",7,7,0.945,0.826959304926515,1
"DYRK2","DYRK2-6","x",3,5,1.262,0.365468319688063,1
"DYRK2","DYRK2-7","x",3,6,1.333,0.271588971056548,1
"DYRK2","DYRK2-8","x",4,6,1.168,0.554322628707318,1
"DYRK3","DYRK3-1","x",8,10,1.188,0.498112241803873,1
"DYRK3","DYRK3-2","x",5,6,1.074,0.784482721593863,1
"DYRK3","DYRK3-3","x",5,6,1.116,0.674325079291335,1
"DYRK3","DYRK3-4","x",10,8,0.922,0.752661151708576,1
"DYRK3","DYRK3-5","x",7,6,0.903,0.692970685846772,1
"DYRK3","DYRK3-6","x",6,5,0.961,0.877840935342361,1
"DYRK3","DYRK3-7","x",7,4,0.761,0.298031681805817,1
"DYRK3","DYRK3-8","x",8,7,0.926,0.768430743025782,1
"DYRK4","DYRK4-1","x",8,8,1.041,0.878156089907815,1
"DYRK4","DYRK4-2","x",4,4,0.981,0.940777508577082,1
"DYRK4","DYRK4-3","x",11,8,0.791,0.364210207147786,1
"DYRK4","DYRK4-4","x",13,9,0.767,0.289513731846274,1
"DYRK4","DYRK4-5","x",6,7,1.091,0.738762016769983,1
"DYRK4","DYRK4-6","x",6,4,0.769,0.315802885948743,1
"DYRK4","DYRK4-7","x",4,7,1.332,0.273746390343301,1
"DYRK4","DYRK4-8","x",8,7,0.954,0.857296744504692,1
"EEF2K","EEF2K-1","x",7,4,0.785,0.354966590575987,1
"EEF2K","EEF2K-2","x",5,8,1.321,0.283667762583091,1
"EEF2K","EEF2K-3","x",9,9,1.047,0.859380394020005,1
"EEF2K","EEF2K-4","x",9,7,0.823,0.448820602994987,1
"EEF2K","EEF2K-5","x",5,6,1.125,0.652031921875149,1
"EEF2K","EEF2K-6","x",7,8,1.059,0.825606883149723,1
"EEF2K","EEF2K-7","x",7,6,0.906,0.705872666548452,1
"EEF2K","EEF2K-8","x",5,7,1.158,0.575478742207004,1
"EGFR","EGFR-1","x",4,2,0.797,0.362041286173924,1
"EGFR","EGFR-2","x",6,8,1.136,0.62137680069669,1
"EGFR","EGFR-3","x",4,7,1.338,0.266240758186325,1
"EGFR","EGFR-4","x",9,10,1.037,0.885583993884536,1
"EGFR","EGFR-5","x",8,6,0.879,0.621817977169586,1
"EGFR","EGFR-6","x",11,9,0.875,0.599694535945316,1
"EGFR","EGFR-7","x",6,4,0.833,0.485362311988634,1
"EGFR","EGFR-8","x",5,6,1.057,0.833230390350147,1
"EIF2AK1","EIF2AK1-1","x",6,4,0.875,0.609483568661378,1
"EIF2AK1","EIF2AK1-2","x",9,6,0.785,0.350183273643204,1
"EIF2AK1","EIF2AK1-3","x",1,5,1.612,0.0619449572972728,1
"EIF2AK1","EIF2AK1-4","x",7,7,0.968,0.90032756675412,1
"EIF2AK1","EIF2AK1-5","x",4,3,0.939,0.807279890992117,1
"EIF2AK1","EIF2AK1-6","x",4,5,1.099,0.719108109494884,1
"EIF2AK1","EIF2AK1-7","x",5,6,1.046,0.86436600875749,1
"EIF2AK1","EIF2AK1-8","x",11,8,0.835,0.47867530649401,1
"EIF2AK2","EIF2AK2-1","x",13,9,0.782,0.329972475207541,1
"EIF2AK2","EIF2AK2-2","x",4,5,1.008,0.976881063824585,1
"EIF2AK2","EIF2AK2-3","x",11,6,0.724,0.207781337101192,1
"EIF2AK2","EIF2AK2-4","x",9,6,0.774,0.321495463127556,1
"EIF2AK2","EIF2AK2-5","x",4,6,1.237,0.414958037786019,1
"EIF2AK2","EIF2AK2-6","x",7,8,1.157,0.571374126445055,1
"EIF2AK2","EIF2AK2-7","x",3,6,1.486,0.129806075832852,1
"EIF2AK2","EIF2AK2-8","x",7,9,1.151,0.584366613888462,1
"EIF2AK3","EIF2AK3-1","x",4,7,1.379,0.216100756158674,1
"EIF2AK3","EIF2AK3-2","x",6,5,0.878,0.620409514159793,1
"EIF2AK3","EIF2AK3-3","x",9,7,0.829,0.465903271486699,1
"EIF2AK3","EIF2AK3-4","x",7,5,0.805,0.405926749160509,1
"EIF2AK3","EIF2AK3-5","x",9,6,0.81,0.418721104687432,1
"EIF2AK3","EIF2AK3-6","x",7,11,1.301,0.300970772643488,1
"EIF2AK3","EIF2AK3-7","x",6,6,0.934,0.795399918358071,1
"EIF2AK3","EIF2AK3-8","x",6,5,0.906,0.706868672244314,1
"EIF2AK4","EIF2AK4-1","x",6,4,0.748,0.267248707698376,1
"EIF2AK4","EIF2AK4-2","x",7,12,1.435,0.158253981297563,1
"EIF2AK4","EIF2AK4-3","x",7,5,0.862,0.571201126168538,1
"EIF2AK4","EIF2AK4-4","x",5,2,0.687,0.144025624075906,1
"EIF2AK4","EIF2AK4-5","x",4,3,0.96,0.876637063654422,1
"EIF2AK4","EIF2AK4-6","x",5,7,1.17,0.547577486268368,1
"EIF2AK4","EIF2AK4-7","x",5,6,1.051,0.849830814886687,1
"EIF2AK4","EIF2AK4-8","x",4,4,0.996,0.98852207798298,1
"EPHA1","EPHA1-1","x",13,14,1.049,0.840509043080318,1
"EPHA1","EPHA1-2","x",8,6,0.854,0.544480596422359,1
"EPHA1","EPHA1-3","x",6,6,0.963,0.884626891978997,1
"EPHA1","EPHA1-4","x",7,9,1.118,0.663861313761876,1
"EPHA1","EPHA1-5","x",11,8,0.851,0.523749966871628,1
"EPHA1","EPHA1-6","x",3,5,1.252,0.390438131438788,1
"EPHA1","EPHA1-7","x",4,7,1.353,0.247103622998181,1
"EPHA1","EPHA1-8","x",11,13,1.096,0.709957726624141,1
"EPHA10","EPHA10-1","x",5,4,0.903,0.695915346178375,1
"EPHA10","EPHA10-2","x",9,5,0.765,0.303047149058338,1
"EPHA10","EPHA10-3","x",11,8,0.796,0.368500377073858,1
"EPHA10","EPHA10-4","x",4,6,1.141,0.614454703896679,1
"EPHA10","EPHA10-5","x",7,5,0.803,0.40163376372243,1
"EPHA10","EPHA10-6","x",1,3,1.197,0.402159971948393,1
"EPHA10","EPHA10-7","x",16,5,0.48,0.00422900405539559,1
"EPHA10","EPHA10-8","x",7,6,0.871,0.594942961510226,1
"EPHA2","EPHA2-1","x",11,10,0.967,0.891822139987688,1
"EPHA2","EPHA2-2","x",4,4,0.952,0.850325741691862,1
"EPHA2","EPHA2-3","x",7,9,1.178,0.523600385616575,1
"EPHA2","EPHA2-4","x",3,3,1.002,0.994097309469814,1
"EPHA2","EPHA2-5","x",12,15,1.189,0.480713357932072,1
"EPHA2","EPHA2-6","x",10,6,0.704,0.175260898675526,1
"EPHA2","EPHA2-7","x",3,4,1.152,0.586109656674592,1
"EPHA2","EPHA2-8","x",5,4,0.868,0.5888521006658,1
"EPHA3","EPHA3-1","x",6,7,1.024,0.927865208866328,1
"EPHA3","EPHA3-2","x",10,7,0.825,0.45374058740153,1
"EPHA3","EPHA3-3","x",11,10,0.92,0.739723893442781,1
"EPHA3","EPHA3-4","x",13,12,0.961,0.873808798686388,1
"EPHA3","EPHA3-5","x",7,6,0.911,0.722152658413759,1
"EPHA3","EPHA3-6","x",5,6,1.041,0.878510634790342,1
"EPHA3","EPHA3-7","x",7,6,0.956,0.863550839245192,1
"EPHA3","EPHA3-8","x",7,2,0.62,0.0652967621867945,1
"EPHA4","EPHA4-1","x",7,10,1.297,0.31312024231962,1
"EPHA4","EPHA4-2","x",14,14,1.034,0.889333256459668,1
"EPHA4","EPHA4-3","x",9,7,0.879,0.61708810733062,1
"EPHA4","EPHA4-4","x",8,8,0.996,0.989007127608899,1
"EPHA4","EPHA4-5","x",3,4,1.129,0.6430957425276,1
"EPHA4","EPHA4-6","x",3,4,1.19,0.500879862471056,1
"EPHA4","EPHA4-7","x",8,9,1.09,0.737648856502686,1
"EPHA4","EPHA4-8","x",6,8,1.198,0.483268319344637,1
"EPHA5","EPHA5-1","x",8,8,0.96,0.872097173091686,1
"EPHA5","EPHA5-2","x",11,8,0.818,0.433442003779041,1
"EPHA5","EPHA5-3","x",14,12,0.864,0.55544836423423,1
"EPHA5","EPHA5-4","x",8,9,1.022,0.932279571639061,1
"EPHA5","EPHA5-5","x",3,4,1.136,0.619834269723915,1
"EPHA5","EPHA5-6","x",5,4,0.915,0.733012464969925,1
"EPHA5","EPHA5-7","x",5,7,1.16,0.569582088523626,1
"EPHA5","EPHA5-8","x",4,7,1.302,0.31184891193215,1
"EPHA6","EPHA6-1","x",12,9,0.826,0.446118683561974,1
"EPHA6","EPHA6-2","x",5,5,1.065,0.808996302740989,1
"EPHA6","EPHA6-3","x",5,8,1.324,0.281571183224394,1
"EPHA6","EPHA6-4","x",8,13,1.321,0.262829814741053,1
"EPHA6","EPHA6-5","x",4,8,1.399,0.195861776879743,1
"EPHA6","EPHA6-6","x",8,8,1.051,0.847124772979966,1
