"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"EPHA10","EPHA10-4","x",4,7,1.257,0.382376719213226,1
"EPHA10","EPHA10-5","x",7,5,0.857,0.554332451169602,1
"EPHA10","EPHA10-6","x",1,3,1.212,0.368954407831173,1
"EPHA10","EPHA10-7","x",16,6,0.56,0.0234271941371567,1
"EPHA10","EPHA10-8","x",7,6,0.861,0.565616308297557,1
"EPHA2","EPHA2-1","x",11,11,1.023,0.928721265633306,1
"EPHA2","EPHA2-2","x",4,7,1.288,0.334525744604943,1
"EPHA2","EPHA2-3","x",7,7,1.032,0.90297265720597,1
"EPHA2","EPHA2-4","x",3,5,1.264,0.368998704036464,1
"EPHA2","EPHA2-5","x",12,6,0.681,0.127456920517379,1
"EPHA2","EPHA2-6","x",10,5,0.697,0.164717909319263,1
"EPHA2","EPHA2-7","x",3,4,1.155,0.577695679227559,1
"EPHA2","EPHA2-8","x",5,6,1.096,0.726255183142297,1
"EPHA3","EPHA3-1","x",6,7,1.053,0.842674209900578,1
"EPHA3","EPHA3-2","x",10,7,0.849,0.527069194726912,1
"EPHA3","EPHA3-3","x",11,8,0.815,0.420407089875703,1
"EPHA3","EPHA3-4","x",13,7,0.68,0.125107513064302,1
"EPHA3","EPHA3-5","x",7,4,0.712,0.194069543306358,1
"EPHA3","EPHA3-6","x",5,7,1.147,0.600000720697258,1
"EPHA3","EPHA3-7","x",7,8,1.129,0.64206097960182,1
"EPHA3","EPHA3-8","x",7,2,0.603,0.0499136562222915,1
"EPHA4","EPHA4-1","x",7,6,0.958,0.867728505151339,1
"EPHA4","EPHA4-2","x",14,10,0.831,0.444966771809221,1
"EPHA4","EPHA4-3","x",9,7,0.897,0.674438341118197,1
"EPHA4","EPHA4-4","x",8,8,0.999,0.997756758559463,1
"EPHA4","EPHA4-5","x",3,7,1.437,0.166045705492304,1
"EPHA4","EPHA4-6","x",3,5,1.27,0.354958515704809,1
"EPHA4","EPHA4-7","x",8,7,0.935,0.792813856939562,1
"EPHA4","EPHA4-8","x",6,8,1.157,0.573969155017635,1
"EPHA5","EPHA5-1","x",8,11,1.159,0.564079132410704,1
"EPHA5","EPHA5-2","x",11,7,0.801,0.387329412507823,1
"EPHA5","EPHA5-3","x",14,9,0.728,0.205308087567588,1
"EPHA5","EPHA5-4","x",8,9,1.105,0.696796879718828,1
"EPHA5","EPHA5-5","x",3,5,1.242,0.398908739215837,1
"EPHA5","EPHA5-6","x",5,4,0.911,0.720531408404359,1
"EPHA5","EPHA5-7","x",5,6,1.08,0.768819627343641,1
"EPHA5","EPHA5-8","x",4,5,1.063,0.814224360040337,1
"EPHA6","EPHA6-1","x",12,12,0.985,0.950642474526749,1
"EPHA6","EPHA6-2","x",5,6,1.099,0.717366870085146,1
"EPHA6","EPHA6-3","x",5,6,1.147,0.600208266144681,1
"EPHA6","EPHA6-4","x",8,12,1.263,0.350052770606242,1
"EPHA6","EPHA6-5","x",4,9,1.429,0.170250744825836,1
"EPHA6","EPHA6-6","x",8,8,1.006,0.980332457455063,1
"EPHA6","EPHA6-7","x",5,5,1.015,0.949605224556863,1
"EPHA6","EPHA6-8","x",0,0,1,NA,NA
"EPHA7","EPHA7-1","x",11,12,1.062,0.806551572019965,1
"EPHA7","EPHA7-2","x",7,9,1.118,0.664010466962392,1
"EPHA7","EPHA7-3","x",6,3,0.785,0.34944699160012,1
"EPHA7","EPHA7-4","x",18,12,0.803,0.368831206771744,1
"EPHA7","EPHA7-5","x",10,11,1.051,0.842403902705591,1
"EPHA7","EPHA7-6","x",8,5,0.748,0.264391121888475,1
"EPHA7","EPHA7-7","x",3,3,1.006,0.982757352548111,1
"EPHA7","EPHA7-8","x",6,6,1.061,0.82056914820347,1
"EPHA8","EPHA8-1","x",4,4,1.028,0.914702514816716,1
"EPHA8","EPHA8-2","x",7,11,1.316,0.279969365324824,1
"EPHA8","EPHA8-3","x",6,6,1.032,0.903999089225792,1
"EPHA8","EPHA8-4","x",6,6,0.962,0.883751546997319,1
"EPHA8","EPHA8-5","x",8,4,0.74,0.249452730456607,1
"EPHA8","EPHA8-6","x",6,4,0.81,0.420864464924983,1
"EPHA8","EPHA8-7","x",10,9,0.941,0.811673006821506,1
"EPHA8","EPHA8-8","x",7,6,0.847,0.526153080452116,1
"EPHB1","EPHB1-1","x",12,12,0.985,0.9518673829452,1
"EPHB1","EPHB1-2","x",11,8,0.823,0.447434137450999,1
"EPHB1","EPHB1-3","x",4,7,1.433,0.169675956384409,1
"EPHB1","EPHB1-4","x",11,10,0.978,0.929292841917389,1
"EPHB1","EPHB1-5","x",6,6,0.954,0.856556852620076,1
"EPHB1","EPHB1-6","x",8,5,0.8,0.390595936748497,1
"EPHB1","EPHB1-7","x",3,6,1.34,0.262828136598302,1
"EPHB1","EPHB1-8","x",11,9,0.867,0.579363001851509,1
"EPHB2","EPHB2-1","x",12,13,1.026,0.915036462398931,1
"EPHB2","EPHB2-2","x",6,8,1.19,0.502379610364422,1
"EPHB2","EPHB2-3","x",13,8,0.746,0.242043972432031,1
"EPHB2","EPHB2-4","x",8,10,1.148,0.588170594709226,1
"EPHB2","EPHB2-5","x",4,5,1.032,0.905493440521592,1
"EPHB2","EPHB2-6","x",5,8,1.263,0.371566028102352,1
"EPHB2","EPHB2-7","x",4,6,1.138,0.621203011195703,1
"EPHB2","EPHB2-8","x",6,8,1.186,0.51198290928366,1
"EPHB3","EPHB3-1","x",14,13,0.946,0.820196292735331,1
"EPHB3","EPHB3-2","x",4,6,1.198,0.491678711705127,1
"EPHB3","EPHB3-3","x",8,8,1,0.999086108791541,1
"EPHB3","EPHB3-4","x",4,7,1.339,0.264982399326246,1
"EPHB3","EPHB3-5","x",3,6,1.331,0.275026262823677,1
"EPHB3","EPHB3-6","x",7,6,0.931,0.785806304067204,1
"EPHB3","EPHB3-7","x",3,2,0.878,0.600599266683018,1
"EPHB3","EPHB3-8","x",8,11,1.24,0.401252028864899,1
"EPHB4","EPHB4-1","x",11,9,0.878,0.614846009648895,1
"EPHB4","EPHB4-2","x",6,7,1.038,0.885597680844125,1
"EPHB4","EPHB4-3","x",4,5,1.101,0.712441580087058,1
"EPHB4","EPHB4-4","x",8,8,1.02,0.937470356971112,1
"EPHB4","EPHB4-5","x",7,5,0.845,0.518075006601897,1
"EPHB4","EPHB4-6","x",1,3,1.16,0.496435685377631,1
"EPHB4","EPHB4-7","x",4,7,1.284,0.339264267450883,1
"EPHB4","EPHB4-8","x",3,2,0.935,0.787666493694826,1
"EPHB6","EPHB6-1","x",8,11,1.118,0.665066348018311,1
"EPHB6","EPHB6-2","x",8,10,1.176,0.528140379636789,1
"EPHB6","EPHB6-3","x",8,5,0.775,0.331145004412626,1
"EPHB6","EPHB6-4","x",7,7,0.922,0.754259780505591,1
"EPHB6","EPHB6-5","x",5,3,0.794,0.378157279291016,1
"EPHB6","EPHB6-6","x",5,5,1.008,0.975735898317455,1
"EPHB6","EPHB6-7","x",2,8,1.772,0.0286397672067583,1
"EPHB6","EPHB6-8","x",10,6,0.755,0.276664360353127,1
"ERBB2","ERBB2-1","x",6,8,1.172,0.542541286259989,1
"ERBB2","ERBB2-2","x",6,5,0.87,0.59478208806701,1
"ERBB2","ERBB2-3","x",7,9,1.103,0.704659255792318,1
"ERBB2","ERBB2-4","x",5,9,1.337,0.26691880591685,1
"ERBB2","ERBB2-5","x",4,6,1.172,0.544219963559177,1
"ERBB2","ERBB2-6","x",5,5,1.003,0.989565296557821,1
"ERBB2","ERBB2-7","x",3,4,1.027,0.918982486552907,1
"ERBB2","ERBB2-8","x",4,3,0.876,0.607438379171207,1
"ERBB3","ERBB3-1","x",8,7,0.926,0.767171747636953,1
"ERBB3","ERBB3-2","x",7,5,0.849,0.529884967078378,1
"ERBB3","ERBB3-3","x",6,8,1.127,0.646917264277275,1
"ERBB3","ERBB3-4","x",7,7,0.99,0.967779832873424,1
"ERBB3","ERBB3-5","x",8,7,0.915,0.730508702666242,1
"ERBB3","ERBB3-6","x",6,6,1.066,0.807513837542626,1
"ERBB3","ERBB3-7","x",5,4,0.898,0.678283008114046,1
"ERBB3","ERBB3-8","x",6,6,0.978,0.930588098451208,1
"ERBB4","ERBB4-1","x",6,3,0.771,0.319720639992872,1
"ERBB4","ERBB4-2","x",8,8,1.015,0.955546974144676,1
"ERBB4","ERBB4-3","x",9,9,1.006,0.98109017165171,1
"ERBB4","ERBB4-4","x",7,4,0.827,0.46971692006801,1
"ERBB4","ERBB4-5","x",9,12,1.231,0.405316848853119,1
"ERBB4","ERBB4-6","x",10,7,0.786,0.34880169937857,1
"ERBB4","ERBB4-7","x",5,9,1.352,0.247780734688227,1
"ERBB4","ERBB4-8","x",3,4,1.04,0.878771626323607,1
"ERN1","ERN1-1","x",10,9,0.978,0.929117100514731,1
"ERN1","ERN1-2","x",11,6,0.741,0.251273754317591,1
"ERN1","ERN1-3","x",5,7,1.184,0.517797953909251,1
"ERN1","ERN1-4","x",0,0,1,NA,NA
"ERN1","ERN1-5","x",6,7,1.122,0.659376121923209,1
"ERN1","ERN1-6","x",5,5,1.07,0.794746056793003,1
"ERN1","ERN1-7","x",7,5,0.891,0.65795613617736,1
"ERN1","ERN1-8","x",8,6,0.86,0.56087495289483,1
"ERN2","ERN2-1","x",12,10,0.899,0.670519516923564,1
"ERN2","ERN2-2","x",7,7,1.026,0.92006265836676,1
"ERN2","ERN2-3","x",10,8,0.823,0.449235411112363,1
"ERN2","ERN2-4","x",8,7,0.896,0.67396485402086,1
"ERN2","ERN2-5","x",5,5,1.024,0.926656098930546,1
"ERN2","ERN2-6","x",5,5,0.971,0.910385396182829,1
"ERN2","ERN2-7","x",2,5,1.419,0.176393197266407,1
"ERN2","ERN2-8","x",5,6,1.179,0.529825918856454,1
"ETNK1","ETNK1-1","x",11,9,0.895,0.662161957072388,1
"ETNK1","ETNK1-2","x",7,2,0.647,0.091071016802553,1
"ETNK1","ETNK1-3","x",5,5,0.931,0.785177694729117,1
"ETNK1","ETNK1-4","x",7,8,1.102,0.711313958325037,1
"ETNK1","ETNK1-5","x",8,4,0.65,0.100142391135656,1
"ETNK1","ETNK1-6","x",4,4,0.993,0.978585873204401,1
"ETNK1","ETNK1-7","x",4,2,0.77,0.289467100420356,1
"ETNK1","ETNK1-8","x",7,2,0.571,0.0316125120942048,1
"ETNK2","ETNK2-1","x",6,4,0.839,0.49971201759069,1
"ETNK2","ETNK2-2","x",6,8,1.185,0.513394111442113,1
"ETNK2","ETNK2-3","x",7,8,1.071,0.793156933662507,1
"ETNK2","ETNK2-4","x",11,8,0.83,0.463118417317451,1
"ETNK2","ETNK2-5","x",3,5,1.135,0.624644093334,1
"ETNK2","ETNK2-6","x",9,11,1.13,0.630836150992451,1
"ETNK2","ETNK2-7","x",8,5,0.789,0.365771439904978,1
"ETNK2","ETNK2-8","x",9,6,0.802,0.396475083192052,1
"EXOSC10","EXOSC10-1","x",3,4,1.099,0.704037386549279,1
"EXOSC10","EXOSC10-2","x",6,5,0.927,0.773091341351411,1
"EXOSC10","EXOSC10-3","x",11,6,0.711,0.185691645240465,1
"EXOSC10","EXOSC10-4","x",3,6,1.384,0.213395417249671,1
"EXOSC10","EXOSC10-5","x",8,5,0.776,0.327934644425518,1
"EXOSC10","EXOSC10-6","x",5,6,1.084,0.757729234922817,1
"EXOSC10","EXOSC10-7","x",3,1,0.787,0.299207288477279,1
"EXOSC10","EXOSC10-8","x",5,3,0.869,0.591034091683988,1
"FASTK","FASTK-1","x",7,11,1.307,0.297513804477531,1
"FASTK","FASTK-2","x",6,5,0.922,0.756644118207408,1
"FASTK","FASTK-3","x",6,6,0.927,0.771907227144653,1
"FASTK","FASTK-4","x",9,6,0.799,0.388517038866403,1
"FASTK","FASTK-5","x",8,8,0.982,0.944643013010133,1
"FASTK","FASTK-6","x",6,9,1.177,0.528217470992364,1
"FASTK","FASTK-7","x",4,7,1.296,0.320897284097018,1
"FASTK","FASTK-8","x",7,7,0.979,0.936558482764861,1
"FASTKD1","FASTKD1-1","x",7,6,0.898,0.681316860523109,1
"FASTKD1","FASTKD1-2","x",5,4,0.858,0.559952337785246,1
"FASTKD1","FASTKD1-3","x",8,8,0.948,0.839021959958284,1
"FASTKD1","FASTKD1-4","x",7,5,0.78,0.340030174490548,1
"FASTKD1","FASTKD1-5","x",8,5,0.837,0.493637104304305,1
"FASTKD1","FASTKD1-6","x",13,7,0.697,0.154765290865185,1
"FASTKD1","FASTKD1-7","x",5,6,1.115,0.676724252912937,1
"FASTKD1","FASTKD1-8","x",4,2,0.747,0.22020706350216,1
"FASTKD2","FASTKD2-1","x",9,10,1.049,0.851403303389938,1
"FASTKD2","FASTKD2-2","x",4,10,1.566,0.0853519392953636,1
"FASTKD2","FASTKD2-3","x",10,12,1.123,0.642513790146529,1
"FASTKD2","FASTKD2-4","x",9,9,0.922,0.752326137984469,1
"FASTKD2","FASTKD2-5","x",9,10,1.106,0.691377242102991,1
"FASTKD2","FASTKD2-6","x",5,7,1.158,0.57640906591143,1
"FASTKD2","FASTKD2-7","x",5,6,1.118,0.671556570293416,1
"FASTKD2","FASTKD2-8","x",12,6,0.677,0.129023215118643,1
"FASTKD3","FASTKD3-1","x",10,12,1.114,0.666400512665987,1
"FASTKD3","FASTKD3-2","x",9,12,1.225,0.415932933996221,1
"FASTKD3","FASTKD3-3","x",6,7,1.099,0.715718841961889,1
"FASTKD3","FASTKD3-4","x",4,5,1.067,0.803820041818187,1
"FASTKD3","FASTKD3-5","x",4,7,1.26,0.376398850122597,1
"FASTKD3","FASTKD3-6","x",5,7,1.148,0.596148169980122,1
"FASTKD3","FASTKD3-7","x",8,3,0.614,0.0623291570723232,1
"FASTKD3","FASTKD3-8","x",8,12,1.307,0.293235163028102,1
"FASTKD5","FASTKD5-1","x",7,7,1.007,0.977453516013519,1
"FASTKD5","FASTKD5-2","x",4,4,1.033,0.899095163244201,1
"FASTKD5","FASTKD5-3","x",12,9,0.859,0.54410527155683,1
"FASTKD5","FASTKD5-4","x",6,5,0.921,0.753226630364908,1
"FASTKD5","FASTKD5-5","x",3,5,1.219,0.444064776202572,1
"FASTKD5","FASTKD5-6","x",4,8,1.424,0.175221113265412,1
"FASTKD5","FASTKD5-7","x",10,10,1.016,0.949280580361594,1
"FASTKD5","FASTKD5-8","x",10,8,0.876,0.603923734150988,1
"FER","FER-1","x",10,6,0.754,0.27404215017735,1
"FER","FER-2","x",11,9,0.886,0.631036361185171,1
"FER","FER-3","x",9,6,0.78,0.336437240983459,1
"FER","FER-4","x",6,9,1.28,0.342888671892733,1
"FER","FER-5","x",6,5,0.943,0.821229841271552,1
"FER","FER-6","x",5,7,1.115,0.677490515977786,1
"FER","FER-7","x",4,6,1.281,0.343981359463588,1
"FER","FER-8","x",6,6,0.994,0.979082108778986,1
"FES","FES-1","x",8,7,0.886,0.640910162085926,1
"FES","FES-2","x",12,6,0.682,0.137698351687639,1
"FES","FES-3","x",11,10,0.957,0.861015367707102,1
"FES","FES-4","x",8,8,0.997,0.989558120791289,1
"FES","FES-5","x",7,6,0.925,0.764444175167009,1
"FES","FES-6","x",4,7,1.374,0.224844330682215,1
"FES","FES-7","x",6,7,1.029,0.913769983675814,1
"FES","FES-8","x",3,3,0.972,0.912833306450784,1
"FGFR1","FGFR1-1","x",6,7,1.168,0.55149782092033,1
"FGFR1","FGFR1-2","x",7,9,1.16,0.565167877149866,1
"FGFR1","FGFR1-3","x",8,6,0.888,0.647396130936556,1
"FGFR1","FGFR1-4","x",16,22,1.293,0.263536003571002,1
"FGFR1","FGFR1-5","x",6,5,0.852,0.542030511499662,1
"FGFR1","FGFR1-6","x",5,5,1.008,0.976165192296489,1
"FGFR1","FGFR1-7","x",3,4,1.162,0.560534888675931,1
"FGFR1","FGFR1-8","x",5,2,0.711,0.18779810866302,1
"FGFR2","FGFR2-1","x",6,4,0.764,0.304003245425504,1
"FGFR2","FGFR2-2","x",7,8,1.112,0.680897300236482,1
"FGFR2","FGFR2-3","x",4,5,1.064,0.811717298800958,1
"FGFR2","FGFR2-4","x",4,2,0.821,0.435902493768313,1
"FGFR2","FGFR2-5","x",7,6,0.959,0.871148768256322,1
"FGFR2","FGFR2-6","x",3,5,1.281,0.344308524854693,1
"FGFR2","FGFR2-7","x",6,8,1.183,0.519523860245425,1
"FGFR2","FGFR2-8","x",1,0,0.957,0.643625503279006,1
"FGFR3","FGFR3-1","x",6,7,1.076,0.77898589708431,1
"FGFR3","FGFR3-2","x",4,3,0.805,0.403280501944842,1
"FGFR3","FGFR3-3","x",5,10,1.529,0.101935158148597,1
"FGFR3","FGFR3-4","x",5,5,1.01,0.968624588736978,1
"FGFR3","FGFR3-5","x",3,4,1.034,0.89390163515443,1
"FGFR3","FGFR3-6","x",6,3,0.681,0.1405670204747,1
"FGFR3","FGFR3-7","x",5,6,1.017,0.948591739388685,1
"FGFR3","FGFR3-8","x",4,2,0.818,0.429568674347765,1
"FGFR4","FGFR4-1","x",8,7,0.887,0.644389949208086,1
"FGFR4","FGFR4-2","x",5,9,1.403,0.187826885467897,1
"FGFR4","FGFR4-3","x",4,7,1.313,0.297744412262531,1
"FGFR4","FGFR4-4","x",11,8,0.833,0.471659865023092,1
"FGFR4","FGFR4-5","x",7,5,0.862,0.571579874580647,1
"FGFR4","FGFR4-6","x",6,4,0.776,0.331561088510033,1
"FGFR4","FGFR4-7","x",5,5,0.956,0.86202796852167,1
"FGFR4","FGFR4-8","x",4,3,0.856,0.544860764146427,1
"FGFRL1","FGFRL1-1","x",12,9,0.816,0.422220527838725,1
"FGFRL1","FGFRL1-2","x",2,5,1.388,0.205455895352598,1
"FGFRL1","FGFRL1-3","x",9,5,0.749,0.267529140804995,1
"FGFRL1","FGFRL1-4","x",7,9,1.193,0.495352579111737,1
"FGFRL1","FGFRL1-5","x",12,12,1.033,0.89540654008146,1
"FGFRL1","FGFRL1-6","x",8,9,1.057,0.82706093979626,1
"FGFRL1","FGFRL1-7","x",7,7,0.925,0.765022455760575,1
"FGFRL1","FGFRL1-8","x",6,6,1.002,0.99504938190633,1
"FGGY","FGGY-1","x",11,12,1.041,0.872070097820777,1
"FGGY","FGGY-2","x",9,5,0.668,0.120647807790974,1
"FGGY","FGGY-3","x",5,6,1.104,0.706851031640279,1
"FGGY","FGGY-4","x",9,7,0.881,0.621972515717973,1
"FGGY","FGGY-5","x",8,7,0.949,0.84114655348193,1
"FGGY","FGGY-6","x",6,6,1.062,0.818170674593671,1
"FGGY","FGGY-7","x",4,7,1.337,0.267063482845386,1
"FGGY","FGGY-8","x",4,7,1.324,0.284280338726965,1
"FGR","FGR-1","x",5,5,0.987,0.960038716084095,1
"FGR","FGR-2","x",10,8,0.839,0.492739642277928,1
"FGR","FGR-3","x",9,6,0.82,0.446164537226308,1
"FGR","FGR-4","x",13,13,1.016,0.948713175905582,1
"FGR","FGR-5","x",7,6,0.859,0.560714782279506,1
"FGR","FGR-6","x",9,6,0.776,0.322959486600436,1
"FGR","FGR-7","x",6,8,1.174,0.535489646338922,1
"FGR","FGR-8","x",9,8,0.908,0.70775842213613,1
"FLT1","FLT1-1","x",5,6,1.068,0.802705445206879,1
"FLT1","FLT1-2","x",13,15,1.11,0.662323520995612,1
"FLT1","FLT1-3","x",8,9,1.07,0.793045867148272,1
"FLT1","FLT1-4","x",8,8,0.953,0.852343315253146,1
"FLT1","FLT1-5","x",8,9,1.051,0.845417248785226,1
"FLT1","FLT1-6","x",6,7,1.12,0.662744366175446,1
"FLT1","FLT1-7","x",14,12,0.876,0.588898265383881,1
"FLT1","FLT1-8","x",5,8,1.264,0.371308998272067,1
"FLT3","FLT3-1","x",9,13,1.248,0.378068790045417,1
"FLT3","FLT3-2","x",5,3,0.836,0.493096531430137,1
"FLT3","FLT3-3","x",4,6,1.215,0.457555513029072,1
"FLT3","FLT3-4","x",7,7,1.002,0.994965938791715,1
"FLT3","FLT3-5","x",5,4,0.943,0.823689935466863,1
"FLT3","FLT3-6","x",4,6,1.236,0.418166007856629,1
"FLT3","FLT3-7","x",6,6,0.981,0.941566441607745,1
"FLT3","FLT3-8","x",2,4,1.202,0.464446772404215,1
"FLT4","FLT4-1","x",8,7,0.963,0.883295709152815,1
"FLT4","FLT4-2","x",5,4,0.911,0.722715700622322,1
"FLT4","FLT4-3","x",6,7,1.076,0.780447296436529,1
"FLT4","FLT4-4","x",4,7,1.216,0.455403626216294,1
"FLT4","FLT4-5","x",2,6,1.637,0.0562744779095544,1
"FLT4","FLT4-6","x",4,4,0.919,0.747068523446871,1
"FLT4","FLT4-7","x",5,6,1.156,0.579952510746653,1
"FLT4","FLT4-8","x",9,11,1.152,0.577861560768622,1
"FN3K","FN3K-1","x",9,7,0.839,0.496602289422807,1
"FN3K","FN3K-2","x",10,6,0.749,0.267359804847983,1
"FN3K","FN3K-3","x",3,6,1.41,0.187922920299649,1
"FN3K","FN3K-4","x",6,5,0.979,0.93504834198831,1
"FN3K","FN3K-5","x",14,8,0.703,0.16002473640795,1
"FN3K","FN3K-6","x",5,7,1.167,0.555755862737232,1
"FN3K","FN3K-7","x",4,6,1.148,0.599019912086263,1
"FN3K","FN3K-8","x",2,4,1.301,0.287040217980768,1
"FN3KRP","FN3KRP-1","x",5,7,1.11,0.689773841040797,1
"FN3KRP","FN3KRP-2","x",8,10,1.169,0.542458394100384,1
"FN3KRP","FN3KRP-3","x",5,6,1.018,0.946332355927015,1
"FN3KRP","FN3KRP-4","x",12,12,0.992,0.974454835857762,1
"FN3KRP","FN3KRP-5","x",6,5,0.968,0.90147173161736,1
"FN3KRP","FN3KRP-6","x",4,7,1.319,0.290590311096853,1
"FN3KRP","FN3KRP-7","x",7,6,0.905,0.699721142341097,1
"FN3KRP","FN3KRP-8","x",6,7,1.061,0.820420197376771,1
"FPGT","FPGT-TNNI3K-1","x",13,9,0.784,0.335099781648196,1
"FPGT","FPGT-TNNI3K-2","x",21,21,1.025,0.914219686499712,1
"FPGT","FPGT-TNNI3K-3","x",12,15,1.217,0.414268569606103,1
"FPGT","FPGT-TNNI3K-4","x",7,6,0.968,0.900171486007456,1
"FPGT","FPGT-TNNI3K-5","x",6,7,1.101,0.713300433029469,1
"FPGT","FPGT-TNNI3K-6","x",1,1,0.961,0.698794975362877,1
"FPGT","FPGT-TNNI3K-7","x",5,7,1.132,0.637248529626933,1
"FPGT","FPGT-TNNI3K-8","x",4,7,1.415,0.184934408638135,1
"FRK","FRK-1","x",6,6,1.011,0.965088878375001,1
"FRK","FRK-2","x",6,6,0.957,0.867995447616947,1
"FRK","FRK-3","x",8,8,1.042,0.874839847696576,1
"FRK","FRK-4","x",4,7,1.224,0.44042160841774,1
"FRK","FRK-5","x",8,8,0.952,0.848662877997949,1
"FRK","FRK-6","x",7,7,1.063,0.813944644302672,1
"FRK","FRK-7","x",7,6,0.888,0.649220334123492,1
"FRK","FRK-8","x",4,4,1.005,0.983292885351119,1
"FUK","FUK-1","x",7,4,0.777,0.336233728031152,1
"FUK","FUK-2","x",8,8,1.024,0.927561154237384,1
"FUK","FUK-3","x",7,6,0.908,0.712112625985741,1
"FUK","FUK-4","x",6,11,1.478,0.129170607290109,1
"FUK","FUK-5","x",6,6,1.032,0.904689481032399,1
"FUK","FUK-6","x",3,3,1.01,0.968733834493495,1
"FUK","FUK-7","x",3,6,1.304,0.309505548155894,1
"FUK","FUK-8","x",2,2,0.98,0.933964149851577,1
"FXN","FXN-1","x",12,5,0.621,0.0666279247474459,1
"FXN","FXN-2","x",8,7,0.9,0.684150299074733,1
"FXN","FXN-3","x",5,6,1.126,0.650355066187548,1
"FXN","FXN-4","x",7,5,0.849,0.5318066825224,1
"FXN","FXN-5","x",6,6,0.938,0.807115771944274,1
"FXN","FXN-6","x",9,6,0.779,0.335873563744889,1
"FXN","FXN-7","x",9,8,0.927,0.76864549937631,1
"FXN","FXN-8","x",1,4,1.243,0.28966378682061,1
"FYN","FYN-1","x",6,7,1.101,0.709591141156048,1
"FYN","FYN-2","x",7,8,1.054,0.839750248637791,1
"FYN","FYN-3","x",10,4,0.608,0.0569366096792189,1
"FYN","FYN-4","x",6,6,0.976,0.926424823896021,1
"FYN","FYN-5","x",6,11,1.462,0.142932463788216,1
"FYN","FYN-6","x",9,12,1.209,0.456530788254574,1
"FYN","FYN-7","x",7,8,1.08,0.767969702994374,1
"FYN","FYN-8","x",4,6,1.317,0.291900697263181,1
"GAK","GAK-1","x",7,7,0.98,0.938373750328417,1
"GAK","GAK-2","x",3,5,1.233,0.424437722703884,1
"GAK","GAK-3","x",2,3,1.157,0.555908132103265,1
"GAK","GAK-4","x",7,7,0.963,0.88440152256507,1
"GAK","GAK-5","x",7,5,0.769,0.314940498077513,1
"GAK","GAK-6","x",4,4,1.057,0.833241474466594,1
"GAK","GAK-7","x",5,5,1.062,0.817254328420677,1
"GAK","GAK-8","x",2,7,1.56,0.0882963549622784,1
"GALK1","GALK1-1","x",8,7,0.903,0.694315847946535,1
"GALK1","GALK1-2","x",7,7,1.029,0.911871205550117,1
"GALK1","GALK1-3","x",6,7,1.082,0.763094571789597,1
"GALK1","GALK1-4","x",8,6,0.852,0.540519387881315,1
"GALK1","GALK1-5","x",8,5,0.78,0.34002401573077,1
"GALK1","GALK1-6","x",7,7,0.983,0.947267889173147,1
"GALK1","GALK1-7","x",1,2,1.034,0.870213006104999,1
"GALK1","GALK1-8","x",1,3,1.225,0.314965252354463,1
"GALK2","GALK2-1","x",12,11,1.006,0.98003785604709,1
"GALK2","GALK2-2","x",5,5,1.05,0.851144155557207,1
"GALK2","GALK2-3","x",8,9,1.026,0.920751988306948,1
"GALK2","GALK2-4","x",10,6,0.77,0.314739345054013,1
"GALK2","GALK2-5","x",9,10,1.063,0.813965606505724,1
"GALK2","GALK2-6","x",5,7,1.224,0.438128558236371,1
"GALK2","GALK2-7","x",7,5,0.837,0.49785665181406,1
"GALK2","GALK2-8","x",9,5,0.709,0.188260043565228,1
"GCK","GCK-1","x",5,7,1.206,0.474647202284073,1
"GCK","GCK-2","x",16,14,0.918,0.725339751811745,1
"GCK","GCK-3","x",3,4,1.154,0.581398485250472,1
"GCK","GCK-4","x",8,7,0.913,0.725595824528451,1
"GCK","GCK-5","x",7,6,0.947,0.835238969804642,1
"GCK","GCK-6","x",3,4,1.177,0.531902537998776,1
"GCK","GCK-7","x",9,6,0.782,0.347603903386694,1
"GCK","GCK-8","x",4,5,1.063,0.815405273964535,1
"GK","GK-1","x",8,12,1.185,0.512044302797275,1
"GK","GK-2","x",11,8,0.835,0.477446009562215,1
"GK","GK-3","x",7,7,0.996,0.988718309421126,1
"GK","GK-4","x",16,15,0.977,0.923079005551989,1
"GK","GK-5","x",5,8,1.335,0.26829303157115,1
"GK","GK-6","x",2,6,1.362,0.229818504372956,1
"GK","GK-7","x",13,15,1.103,0.690573096380245,1
"GK","GK-8","x",6,7,1.043,0.870393535670652,1
"GK5","GK5-1","x",7,10,1.196,0.485832942694869,1
"GK5","GK5-2","x",8,6,0.838,0.497563095510383,1
"GK5","GK5-3","x",4,3,0.911,0.704617947527164,1
"GK5","GK5-4","x",6,6,0.951,0.849277857532662,1
"GK5","GK5-5","x",6,9,1.253,0.385538076755093,1
"GK5","GK5-6","x",5,5,0.99,0.969749129730728,1
"GK5","GK5-7","x",2,2,1.012,0.961744859715102,1
"GK5","GK5-8","x",4,5,1.142,0.611275286854401,1
"GLYCTK","GLYCTK-1","x",7,6,0.888,0.646046595807378,1
"GLYCTK","GLYCTK-2","x",4,3,0.91,0.716722385143316,1
"GLYCTK","GLYCTK-3","x",9,7,0.85,0.527619293336518,1
"GLYCTK","GLYCTK-4","x",6,12,1.52,0.106280792303233,1
"GLYCTK","GLYCTK-5","x",10,7,0.852,0.531103107206841,1
