"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"EPHA5","EPHA5-6","x",4,4,0.996,0.987190874476295,1
"EPHA5","EPHA5-7","x",7,6,0.931,0.784000330804037,1
"EPHA5","EPHA5-8","x",7,5,0.817,0.438025880343231,1
"EPHA6","EPHA6-1","x",9,12,1.192,0.484443989592003,1
"EPHA6","EPHA6-2","x",5,6,1.032,0.904262096010637,1
"EPHA6","EPHA6-3","x",8,6,0.866,0.581347285181051,1
"EPHA6","EPHA6-4","x",13,12,0.956,0.856374165914056,1
"EPHA6","EPHA6-5","x",8,9,1.021,0.935511848541111,1
"EPHA6","EPHA6-6","x",8,8,0.958,0.866710818205823,1
"EPHA6","EPHA6-7","x",4,5,1.028,0.907294756814657,1
"EPHA6","EPHA6-8","x",0,0,1,NA,NA
"EPHA7","EPHA7-1","x",12,12,0.994,0.979032488184705,1
"EPHA7","EPHA7-2","x",10,9,0.912,0.716941605263795,1
"EPHA7","EPHA7-3","x",4,3,0.97,0.906898843126697,1
"EPHA7","EPHA7-4","x",9,12,1.238,0.387522878180316,1
"EPHA7","EPHA7-5","x",10,11,1.081,0.755840101539991,1
"EPHA7","EPHA7-6","x",8,5,0.771,0.317004663128336,1
"EPHA7","EPHA7-7","x",6,3,0.751,0.272276703547173,1
"EPHA7","EPHA7-8","x",9,6,0.84,0.503775296744186,1
"EPHA8","EPHA8-1","x",4,4,1.062,0.814135768767106,1
"EPHA8","EPHA8-2","x",10,11,1.063,0.807414684978527,1
"EPHA8","EPHA8-3","x",6,6,1.006,0.983169012896454,1
"EPHA8","EPHA8-4","x",3,6,1.386,0.212710221468724,1
"EPHA8","EPHA8-5","x",4,4,1.012,0.962720127687887,1
"EPHA8","EPHA8-6","x",4,4,0.964,0.888777754291799,1
"EPHA8","EPHA8-7","x",9,9,1.036,0.889882557547686,1
"EPHA8","EPHA8-8","x",4,6,1.116,0.675759716856445,1
"EPHB1","EPHB1-1","x",12,12,0.962,0.872691830670611,1
"EPHB1","EPHB1-2","x",5,8,1.289,0.325395541137172,1
"EPHB1","EPHB1-3","x",4,7,1.368,0.231543921247659,1
"EPHB1","EPHB1-4","x",10,10,1.063,0.808297974108562,1
"EPHB1","EPHB1-5","x",3,6,1.302,0.313731708524322,1
"EPHB1","EPHB1-6","x",6,5,0.97,0.906937135987556,1
"EPHB1","EPHB1-7","x",3,6,1.331,0.273965216223477,1
"EPHB1","EPHB1-8","x",5,9,1.305,0.304418538584555,1
"EPHB2","EPHB2-1","x",11,13,1.094,0.711573018183384,1
"EPHB2","EPHB2-2","x",6,8,1.236,0.413514948480751,1
"EPHB2","EPHB2-3","x",13,8,0.748,0.2455611085469,1
"EPHB2","EPHB2-4","x",9,10,1.094,0.723284454174954,1
"EPHB2","EPHB2-5","x",4,5,1.11,0.690628427215878,1
"EPHB2","EPHB2-6","x",5,8,1.261,0.374275186330919,1
"EPHB2","EPHB2-7","x",3,6,1.325,0.282481120587992,1
"EPHB2","EPHB2-8","x",6,8,1.221,0.440516516346318,1
"EPHB3","EPHB3-1","x",13,13,0.992,0.972526337648145,1
"EPHB3","EPHB3-2","x",6,6,1.003,0.990812180853528,1
"EPHB3","EPHB3-3","x",6,8,1.213,0.457849684380383,1
"EPHB3","EPHB3-4","x",5,7,1.162,0.565472824841394,1
"EPHB3","EPHB3-5","x",5,6,1.026,0.920856428931158,1
"EPHB3","EPHB3-6","x",5,6,1.113,0.682525000318117,1
"EPHB3","EPHB3-7","x",5,2,0.736,0.22322147954292,1
"EPHB3","EPHB3-8","x",6,11,1.403,0.186518912405056,1
"EPHB4","EPHB4-1","x",8,9,1.037,0.88825444824602,1
"EPHB4","EPHB4-2","x",7,7,0.971,0.90980626404839,1
"EPHB4","EPHB4-3","x",5,5,0.97,0.906906476571626,1
"EPHB4","EPHB4-4","x",9,8,0.988,0.964012696363494,1
"EPHB4","EPHB4-5","x",10,5,0.716,0.200399821820384,1
"EPHB4","EPHB4-6","x",2,3,1.037,0.870391258037534,1
"EPHB4","EPHB4-7","x",5,7,1.205,0.476365020123335,1
"EPHB4","EPHB4-8","x",5,2,0.733,0.221148957203297,1
"EPHB6","EPHB6-1","x",6,11,1.373,0.220697110420976,1
"EPHB6","EPHB6-2","x",8,10,1.145,0.598136636855121,1
"EPHB6","EPHB6-3","x",6,5,0.899,0.683311811687389,1
"EPHB6","EPHB6-4","x",5,7,1.12,0.664423281640377,1
"EPHB6","EPHB6-5","x",6,3,0.695,0.164228163153753,1
"EPHB6","EPHB6-6","x",8,5,0.735,0.23758400013985,1
"EPHB6","EPHB6-7","x",3,8,1.489,0.128599800648032,1
"EPHB6","EPHB6-8","x",6,6,0.981,0.94127080890671,1
"ERBB2","ERBB2-1","x",6,8,1.168,0.551418104071647,1
"ERBB2","ERBB2-2","x",3,5,1.202,0.482593228557886,1
"ERBB2","ERBB2-3","x",6,9,1.211,0.459564743674666,1
"ERBB2","ERBB2-4","x",5,9,1.409,0.18985499326644,1
"ERBB2","ERBB2-5","x",6,6,0.943,0.821027663500822,1
"ERBB2","ERBB2-6","x",4,5,1.025,0.923793215700122,1
"ERBB2","ERBB2-7","x",7,4,0.71,0.190376362177341,1
"ERBB2","ERBB2-8","x",3,3,1.102,0.70518886045647,1
"ERBB3","ERBB3-1","x",5,7,1.186,0.513103988265509,1
"ERBB3","ERBB3-2","x",7,5,0.865,0.576387036949198,1
"ERBB3","ERBB3-3","x",7,8,1.049,0.85452698810056,1
"ERBB3","ERBB3-4","x",8,7,0.877,0.610883784044038,1
"ERBB3","ERBB3-5","x",8,7,0.95,0.841800287520218,1
"ERBB3","ERBB3-6","x",8,6,0.878,0.620522878846216,1
"ERBB3","ERBB3-7","x",3,4,1.19,0.503605582918178,1
"ERBB3","ERBB3-8","x",8,6,0.813,0.425288840042152,1
"ERBB4","ERBB4-1","x",4,3,0.907,0.707206227096508,1
"ERBB4","ERBB4-2","x",7,8,1.123,0.653254597419126,1
"ERBB4","ERBB4-3","x",10,9,0.973,0.91242589126674,1
"ERBB4","ERBB4-4","x",7,4,0.78,0.342522013944707,1
"ERBB4","ERBB4-5","x",11,12,1.074,0.772436622047348,1
"ERBB4","ERBB4-6","x",7,7,1.014,0.956507365305389,1
"ERBB4","ERBB4-7","x",7,9,1.12,0.662934433034696,1
"ERBB4","ERBB4-8","x",4,4,0.965,0.891015072066067,1
"ERN1","ERN1-1","x",10,9,0.939,0.800033691200795,1
"ERN1","ERN1-2","x",5,6,1.135,0.628470170614546,1
"ERN1","ERN1-3","x",8,7,0.861,0.565776003128865,1
"ERN1","ERN1-4","x",0,0,1,NA,NA
"ERN1","ERN1-5","x",4,7,1.246,0.401705027739242,1
"ERN1","ERN1-6","x",4,5,1.178,0.529416027540699,1
"ERN1","ERN1-7","x",9,5,0.759,0.287442014138044,1
"ERN1","ERN1-8","x",6,6,0.963,0.886091546707326,1
"ERN2","ERN2-1","x",13,10,0.843,0.493182996347158,1
"ERN2","ERN2-2","x",8,7,0.976,0.925594415898087,1
"ERN2","ERN2-3","x",6,8,1.118,0.666346253205173,1
"ERN2","ERN2-4","x",8,7,0.907,0.708410674744234,1
"ERN2","ERN2-5","x",5,5,1.019,0.942620344897924,1
"ERN2","ERN2-6","x",9,5,0.699,0.169312889565515,1
"ERN2","ERN2-7","x",5,5,1.001,0.996138589915851,1
"ERN2","ERN2-8","x",5,6,1.111,0.688995138487882,1
"ETNK1","ETNK1-1","x",9,9,0.984,0.948701122066004,1
"ETNK1","ETNK1-2","x",3,2,0.921,0.748304326371098,1
"ETNK1","ETNK1-3","x",4,5,1.098,0.719375853593722,1
"ETNK1","ETNK1-4","x",7,8,1.022,0.934956774230003,1
"ETNK1","ETNK1-5","x",4,4,0.995,0.985137589195396,1
"ETNK1","ETNK1-6","x",6,4,0.828,0.470722304182285,1
"ETNK1","ETNK1-7","x",2,2,0.955,0.85130262813245,1
"ETNK1","ETNK1-8","x",5,2,0.671,0.125819706806341,1
"ETNK2","ETNK2-1","x",3,4,1.12,0.662639363515199,1
"ETNK2","ETNK2-2","x",8,8,0.982,0.944892313811619,1
"ETNK2","ETNK2-3","x",6,8,1.222,0.442447036449611,1
"ETNK2","ETNK2-4","x",10,8,0.865,0.566486007821865,1
"ETNK2","ETNK2-5","x",5,5,1.002,0.995400057939385,1
"ETNK2","ETNK2-6","x",8,11,1.218,0.439257819032816,1
"ETNK2","ETNK2-7","x",3,5,1.209,0.46935667434486,1
"ETNK2","ETNK2-8","x",5,6,1.146,0.600947446419605,1
"EXOSC10","EXOSC10-1","x",3,4,1.043,0.868064635527949,1
"EXOSC10","EXOSC10-2","x",8,5,0.769,0.313736466609267,1
"EXOSC10","EXOSC10-3","x",8,6,0.871,0.592118108952457,1
"EXOSC10","EXOSC10-4","x",5,6,1.121,0.662992822597604,1
"EXOSC10","EXOSC10-5","x",10,5,0.7,0.168256950041563,1
"EXOSC10","EXOSC10-6","x",5,6,1.059,0.827025315622035,1
"EXOSC10","EXOSC10-7","x",3,1,0.863,0.52506520768689,1
"EXOSC10","EXOSC10-8","x",4,3,0.893,0.665659918034688,1
"FASTK","FASTK-1","x",7,11,1.291,0.319425520243894,1
"FASTK","FASTK-2","x",3,5,1.198,0.489737930785429,1
"FASTK","FASTK-3","x",8,6,0.795,0.378096848265758,1
"FASTK","FASTK-4","x",6,6,0.95,0.842895520837311,1
"FASTK","FASTK-5","x",10,8,0.889,0.646317216248777,1
"FASTK","FASTK-6","x",10,9,0.936,0.795027061882925,1
"FASTK","FASTK-7","x",8,7,0.965,0.891835973393531,1
"FASTK","FASTK-8","x",7,7,0.962,0.88120008607299,1
"FASTKD1","FASTKD1-1","x",4,6,1.221,0.446116261749767,1
"FASTKD1","FASTKD1-2","x",6,4,0.773,0.325835107059818,1
"FASTKD1","FASTKD1-3","x",4,8,1.312,0.298560430385823,1
"FASTKD1","FASTKD1-4","x",6,5,0.86,0.562574698014329,1
"FASTKD1","FASTKD1-5","x",6,5,0.966,0.895774707546568,1
"FASTKD1","FASTKD1-6","x",9,7,0.877,0.604509567012713,1
"FASTKD1","FASTKD1-7","x",8,6,0.898,0.680387938846002,1
"FASTKD1","FASTKD1-8","x",2,2,1,0.999372225159904,1
"FASTKD2","FASTKD2-1","x",9,10,1.058,0.82313097453031,1
"FASTKD2","FASTKD2-2","x",5,10,1.456,0.148872656179977,1
"FASTKD2","FASTKD2-3","x",11,12,1.048,0.848815269492406,1
"FASTKD2","FASTKD2-4","x",9,9,0.954,0.854324158065692,1
"FASTKD2","FASTKD2-5","x",9,10,1.06,0.818658388487003,1
"FASTKD2","FASTKD2-6","x",4,7,1.258,0.380648552461284,1
"FASTKD2","FASTKD2-7","x",5,6,1.079,0.771982803780105,1
"FASTKD2","FASTKD2-8","x",6,6,1.054,0.838003783595877,1
"FASTKD3","FASTKD3-1","x",10,12,1.09,0.730273469297802,1
"FASTKD3","FASTKD3-2","x",11,12,1.081,0.75485239690538,1
"FASTKD3","FASTKD3-3","x",9,7,0.894,0.66194060346422,1
"FASTKD3","FASTKD3-4","x",4,5,1.154,0.58460548357562,1
"FASTKD3","FASTKD3-5","x",7,7,0.986,0.956018784186592,1
"FASTKD3","FASTKD3-6","x",6,7,1.051,0.848962152481594,1
"FASTKD3","FASTKD3-7","x",8,3,0.624,0.0710672694778142,1
"FASTKD3","FASTKD3-8","x",9,12,1.171,0.534065260254314,1
"FASTKD5","FASTKD5-1","x",9,7,0.869,0.58544283335027,1
"FASTKD5","FASTKD5-2","x",5,4,0.9,0.685362478488738,1
"FASTKD5","FASTKD5-3","x",11,9,0.906,0.692892183190251,1
"FASTKD5","FASTKD5-4","x",8,5,0.82,0.445663671605462,1
"FASTKD5","FASTKD5-5","x",3,5,1.196,0.489759368571644,1
"FASTKD5","FASTKD5-6","x",7,8,1.065,0.807014157116042,1
"FASTKD5","FASTKD5-7","x",8,10,1.132,0.62411361149435,1
"FASTKD5","FASTKD5-8","x",8,8,1.012,0.961722927514771,1
"FER","FER-1","x",9,6,0.815,0.427242214750715,1
"FER","FER-2","x",9,9,0.986,0.954559866672456,1
"FER","FER-3","x",10,6,0.707,0.176527840955699,1
"FER","FER-4","x",5,9,1.397,0.198622642384014,1
"FER","FER-5","x",5,5,1.048,0.857935262279101,1
"FER","FER-6","x",6,7,1.109,0.693275873694341,1
"FER","FER-7","x",8,6,0.898,0.678582201000174,1
"FER","FER-8","x",5,6,1.046,0.855447102624709,1
"FES","FES-1","x",7,7,0.992,0.976263323513458,1
"FES","FES-2","x",8,6,0.863,0.568838929622858,1
"FES","FES-3","x",9,10,1.054,0.834637699240058,1
"FES","FES-4","x",11,8,0.779,0.329592562179219,1
"FES","FES-5","x",7,6,0.932,0.787736994985137,1
"FES","FES-6","x",8,7,0.929,0.779265015821683,1
"FES","FES-7","x",7,7,1.04,0.880443919052218,1
"FES","FES-8","x",6,3,0.779,0.338905337457724,1
"FGFR1","FGFR1-1","x",7,7,1.026,0.9227383937825,1
"FGFR1","FGFR1-2","x",8,9,1.115,0.673127448449282,1
"FGFR1","FGFR1-3","x",5,6,1.093,0.733784680886713,1
"FGFR1","FGFR1-4","x",18,22,1.177,0.4732195661196,1
"FGFR1","FGFR1-5","x",5,5,0.97,0.907667395700186,1
"FGFR1","FGFR1-6","x",5,5,0.97,0.908224037298007,1
"FGFR1","FGFR1-7","x",5,4,0.904,0.69712549788148,1
"FGFR1","FGFR1-8","x",4,2,0.77,0.311822230293199,1
"FGFR2","FGFR2-1","x",5,4,0.877,0.616415266020481,1
"FGFR2","FGFR2-2","x",9,8,0.964,0.886070241812901,1
"FGFR2","FGFR2-3","x",5,5,1.046,0.863891277854714,1
"FGFR2","FGFR2-4","x",3,2,0.838,0.485517951230262,1
"FGFR2","FGFR2-5","x",5,6,1.114,0.679672977692083,1
"FGFR2","FGFR2-6","x",6,5,0.953,0.855693336867132,1
"FGFR2","FGFR2-7","x",6,8,1.117,0.670017846987838,1
"FGFR2","FGFR2-8","x",1,0,0.962,0.677777189289959,1
"FGFR3","FGFR3-1","x",7,7,0.973,0.916624745934261,1
"FGFR3","FGFR3-2","x",5,3,0.787,0.357160341598999,1
"FGFR3","FGFR3-3","x",7,10,1.265,0.362353256825221,1
"FGFR3","FGFR3-4","x",6,5,0.915,0.732640543085385,1
"FGFR3","FGFR3-5","x",2,4,1.199,0.473830914579237,1
"FGFR3","FGFR3-6","x",5,3,0.715,0.199826012243748,1
"FGFR3","FGFR3-7","x",5,6,1.075,0.782153706677035,1
"FGFR3","FGFR3-8","x",3,2,0.931,0.777224941086716,1
"FGFR4","FGFR4-1","x",9,7,0.865,0.574544701157637,1
"FGFR4","FGFR4-2","x",10,9,0.947,0.829689622038414,1
"FGFR4","FGFR4-3","x",8,7,0.942,0.819137911479505,1
"FGFR4","FGFR4-4","x",11,8,0.858,0.545925045437654,1
"FGFR4","FGFR4-5","x",4,5,1.102,0.7104364853984,1
"FGFR4","FGFR4-6","x",2,4,1.229,0.427571575245477,1
"FGFR4","FGFR4-7","x",3,5,1.304,0.310796759528182,1
"FGFR4","FGFR4-8","x",4,3,0.863,0.567635412315796,1
"FGFRL1","FGFRL1-1","x",6,9,1.314,0.285780163458376,1
"FGFRL1","FGFRL1-2","x",6,5,0.912,0.724182583770872,1
"FGFRL1","FGFRL1-3","x",5,5,1.001,0.998284940169013,1
"FGFRL1","FGFRL1-4","x",4,9,1.641,0.0570740706251888,1
"FGFRL1","FGFRL1-5","x",12,12,1.059,0.814706563527408,1
"FGFRL1","FGFRL1-6","x",9,9,1.035,0.892008220301597,1
"FGFRL1","FGFRL1-7","x",4,7,1.294,0.32495918813592,1
"FGFRL1","FGFRL1-8","x",5,6,1.087,0.750518501455941,1
"FGGY","FGGY-1","x",9,12,1.16,0.550077282318526,1
"FGGY","FGGY-2","x",6,5,0.87,0.593519795526823,1
"FGGY","FGGY-3","x",5,6,1.128,0.6459036436891,1
"FGGY","FGGY-4","x",7,7,0.991,0.970686145761154,1
"FGGY","FGGY-5","x",6,7,1.11,0.688009246681633,1
"FGGY","FGGY-6","x",4,6,1.233,0.424067397749379,1
"FGGY","FGGY-7","x",5,7,1.175,0.539273190033366,1
"FGGY","FGGY-8","x",4,7,1.296,0.321866593245586,1
"FGR","FGR-1","x",6,5,0.891,0.658931085604618,1
"FGR","FGR-2","x",9,8,0.876,0.603051213797066,1
"FGR","FGR-3","x",4,6,1.191,0.50386193093241,1
"FGR","FGR-4","x",14,13,0.979,0.931314126124077,1
"FGR","FGR-5","x",6,6,0.954,0.857744710251361,1
"FGR","FGR-6","x",9,6,0.795,0.371708711278792,1
"FGR","FGR-7","x",8,8,0.995,0.985411337131507,1
"FGR","FGR-8","x",10,8,0.852,0.532651756813453,1
"FLT1","FLT1-1","x",4,6,1.164,0.562542335064092,1
"FLT1","FLT1-2","x",13,15,1.118,0.640412962362652,1
"FLT1","FLT1-3","x",8,9,1.046,0.859480993345354,1
"FLT1","FLT1-4","x",6,8,1.136,0.623313915633791,1
"FLT1","FLT1-5","x",12,9,0.853,0.526639237188134,1
"FLT1","FLT1-6","x",10,7,0.827,0.463871194292413,1
"FLT1","FLT1-7","x",10,12,1.099,0.701521432701959,1
"FLT1","FLT1-8","x",6,8,1.138,0.621505899925721,1
"FLT3","FLT3-1","x",8,13,1.328,0.258559282328526,1
"FLT3","FLT3-2","x",8,3,0.613,0.0614633888367479,1
"FLT3","FLT3-3","x",6,6,1.041,0.879494919837634,1
"FLT3","FLT3-4","x",7,7,0.987,0.959683603757356,1
"FLT3","FLT3-5","x",5,4,0.892,0.663269224555395,1
"FLT3","FLT3-6","x",4,6,1.195,0.497623269175668,1
"FLT3","FLT3-7","x",5,6,1.04,0.88001596642214,1
"FLT3","FLT3-8","x",4,4,0.994,0.980567234925038,1
"FLT4","FLT4-1","x",13,7,0.719,0.19093356080432,1
"FLT4","FLT4-2","x",5,4,0.923,0.761276750007506,1
"FLT4","FLT4-3","x",5,7,1.102,0.710027831886031,1
"FLT4","FLT4-4","x",5,7,1.158,0.575199883097605,1
"FLT4","FLT4-5","x",3,6,1.391,0.204380662200586,1
"FLT4","FLT4-6","x",6,4,0.797,0.386292903714882,1
"FLT4","FLT4-7","x",5,6,1.091,0.738466279665065,1
"FLT4","FLT4-8","x",9,11,1.132,0.624260913163562,1
"FN3K","FN3K-1","x",7,7,0.971,0.909138924109017,1
"FN3K","FN3K-2","x",6,6,0.957,0.865542014309863,1
"FN3K","FN3K-3","x",4,6,1.223,0.441916540839759,1
"FN3K","FN3K-4","x",6,5,0.922,0.756191968283001,1
"FN3K","FN3K-5","x",8,8,0.976,0.922435744538205,1
"FN3K","FN3K-6","x",4,7,1.297,0.320550165485011,1
"FN3K","FN3K-7","x",5,6,1.146,0.602332864136157,1
"FN3K","FN3K-8","x",3,4,1.067,0.794452642702688,1
"FN3KRP","FN3KRP-1","x",4,7,1.23,0.42836537967664,1
"FN3KRP","FN3KRP-2","x",6,10,1.404,0.186532497436034,1
"FN3KRP","FN3KRP-3","x",8,6,0.836,0.491106426476938,1
"FN3KRP","FN3KRP-4","x",11,12,1.013,0.957041595997664,1
"FN3KRP","FN3KRP-5","x",8,5,0.822,0.451004869483866,1
"FN3KRP","FN3KRP-6","x",4,7,1.301,0.314361962017102,1
"FN3KRP","FN3KRP-7","x",6,6,0.994,0.980727871841504,1
"FN3KRP","FN3KRP-8","x",7,7,0.984,0.951964750002528,1
"FPGT-TNNI3K","FPGT-TNNI3K-1","x",9,9,0.989,0.96601523332374,1
"FPGT-TNNI3K","FPGT-TNNI3K-2","x",16,21,1.241,0.345455566782577,1
"FPGT-TNNI3K","FPGT-TNNI3K-3","x",17,15,0.933,0.771468531735522,1
"FPGT-TNNI3K","FPGT-TNNI3K-4","x",9,6,0.81,0.415112595955261,1
"FPGT-TNNI3K","FPGT-TNNI3K-5","x",4,7,1.338,0.26599957101972,1
"FPGT-TNNI3K","FPGT-TNNI3K-6","x",0,1,1.044,0.676270655911837,1
"FPGT-TNNI3K","FPGT-TNNI3K-7","x",4,7,1.199,0.489222594586407,1
"FPGT-TNNI3K","FPGT-TNNI3K-8","x",4,7,1.333,0.272034937627102,1
"FRK","FRK-1","x",9,6,0.772,0.31917487594309,1
"FRK","FRK-2","x",4,6,1.152,0.589892136256948,1
"FRK","FRK-3","x",6,8,1.158,0.569582475301385,1
"FRK","FRK-4","x",8,7,0.961,0.878405469780787,1
"FRK","FRK-5","x",10,8,0.859,0.548799914768355,1
"FRK","FRK-6","x",8,7,0.99,0.969489296288556,1
"FRK","FRK-7","x",8,6,0.837,0.495227263965514,1
"FRK","FRK-8","x",4,4,1.018,0.945640573268017,1
"FUK","FUK-1","x",4,4,1.088,0.748235293562458,1
"FUK","FUK-2","x",14,8,0.734,0.222149817626297,1
"FUK","FUK-3","x",5,6,1.058,0.82986925264154,1
"FUK","FUK-4","x",7,11,1.277,0.33990352124366,1
"FUK","FUK-5","x",7,6,0.93,0.780645762607763,1
"FUK","FUK-6","x",4,3,0.875,0.599646459954777,1
"FUK","FUK-7","x",6,6,1.007,0.978503908378541,1
"FUK","FUK-8","x",4,2,0.815,0.40516405580204,1
"FXN","FXN-1","x",4,5,1.128,0.644024943264789,1
"FXN","FXN-2","x",6,7,1.12,0.662400945205613,1
"FXN","FXN-3","x",5,6,1.073,0.787155252052244,1
"FXN","FXN-4","x",6,5,0.93,0.783273880573036,1
"FXN","FXN-5","x",6,6,0.959,0.873434389215753,1
"FXN","FXN-6","x",7,6,0.925,0.765220345359805,1
"FXN","FXN-7","x",5,8,1.292,0.324186414635463,1
"FXN","FXN-8","x",1,4,1.233,0.311441719456572,1
"FYN","FYN-1","x",10,7,0.833,0.474962609246572,1
"FYN","FYN-2","x",9,8,0.965,0.89167324372099,1
"FYN","FYN-3","x",8,4,0.677,0.135071759908002,1
"FYN","FYN-4","x",8,6,0.834,0.484076065611234,1
"FYN","FYN-5","x",6,11,1.464,0.140593800827518,1
"FYN","FYN-6","x",12,12,1.032,0.900684003193416,1
"FYN","FYN-7","x",4,8,1.359,0.240957031449934,1
"FYN","FYN-8","x",8,6,0.842,0.507591933341142,1
"GAK","GAK-1","x",9,7,0.837,0.49363958770919,1
"GAK","GAK-2","x",7,5,0.827,0.467598352950134,1
"GAK","GAK-3","x",4,3,0.829,0.454884369630941,1
"GAK","GAK-4","x",8,7,0.87,0.590476329864369,1
"GAK","GAK-5","x",3,5,1.236,0.414077597672685,1
"GAK","GAK-6","x",6,4,0.842,0.511759894938448,1
"GAK","GAK-7","x",6,5,0.909,0.714453583667025,1
"GAK","GAK-8","x",5,7,1.217,0.453241308371956,1
"GALK1","GALK1-1","x",5,7,1.187,0.508800145934251,1
"GALK1","GALK1-2","x",6,7,1.093,0.731940909758619,1
"GALK1","GALK1-3","x",7,7,1.004,0.987720102444846,1
"GALK1","GALK1-4","x",7,6,0.935,0.797282037624537,1
"GALK1","GALK1-5","x",9,5,0.749,0.26450605622852,1
"GALK1","GALK1-6","x",6,7,1.044,0.867957503805785,1
"GALK1","GALK1-7","x",3,2,0.916,0.66787203868267,1
"GALK1","GALK1-8","x",2,3,1.117,0.587768038775555,1
"GALK2","GALK2-1","x",10,11,1.118,0.6524688212341,1
"GALK2","GALK2-2","x",4,5,1.201,0.484269936400941,1
"GALK2","GALK2-3","x",10,9,0.952,0.846203642970446,1
"GALK2","GALK2-4","x",6,6,1.027,0.917375136230677,1
"GALK2","GALK2-5","x",8,10,1.097,0.719567439369527,1
"GALK2","GALK2-6","x",10,7,0.828,0.465016202973735,1
"GALK2","GALK2-7","x",3,5,1.218,0.452483073787547,1
"GALK2","GALK2-8","x",4,5,1.04,0.881642058101619,1
"GCK","GCK-1","x",4,7,1.31,0.3016255978829,1
"GCK","GCK-2","x",11,14,1.169,0.524320084697458,1
"GCK","GCK-3","x",4,4,1.037,0.889890706318536,1
"GCK","GCK-4","x",6,7,1.013,0.961279007448759,1
"GCK","GCK-5","x",4,6,1.329,0.278077351336973,1
"GCK","GCK-6","x",8,4,0.717,0.203492226912848,1
"GCK","GCK-7","x",6,6,1.027,0.918305763971533,1
"GCK","GCK-8","x",7,5,0.813,0.429949419115874,1
"GK","GK-1","x",7,12,1.278,0.34341613622677,1
"GK","GK-2","x",12,8,0.787,0.343380780891608,1
"GK","GK-3","x",8,7,0.884,0.634682601816777,1
"GK","GK-4","x",15,15,0.985,0.949346410271593,1
"GK","GK-5","x",6,8,1.21,0.464115678692055,1
"GK","GK-6","x",3,6,1.324,0.277157644628731,1
"GK","GK-7","x",9,15,1.404,0.16908960936947,1
"GK","GK-8","x",6,7,1.115,0.675975972513398,1
"GK5","GK5-1","x",8,10,1.149,0.589055671146397,1
"GK5","GK5-2","x",9,6,0.767,0.305947009618886,1
"GK5","GK5-3","x",2,3,1.155,0.555393808608979,1
"GK5","GK5-4","x",6,6,0.978,0.931602041046749,1
"GK5","GK5-5","x",10,9,0.923,0.756404582287633,1
"GK5","GK5-6","x",6,5,0.909,0.715471085931111,1
"GK5","GK5-7","x",4,2,0.779,0.307582096378541,1
"GK5","GK5-8","x",5,5,0.996,0.986931941253152,1
"GLYCTK","GLYCTK-1","x",10,6,0.745,0.253498789412775,1
"GLYCTK","GLYCTK-2","x",4,3,0.938,0.80461542670843,1
"GLYCTK","GLYCTK-3","x",7,7,1.04,0.879126186729521,1
"GLYCTK","GLYCTK-4","x",5,12,1.598,0.0702371719437692,1
"GLYCTK","GLYCTK-5","x",9,7,0.887,0.638579990162847,1
"GLYCTK","GLYCTK-6","x",7,8,1.049,0.853284266075232,1
"GLYCTK","GLYCTK-7","x",4,1,0.672,0.0848466002691421,1
"GLYCTK","GLYCTK-8","x",0,0,1,1,1
"GNE","GNE-1","x",9,7,0.863,0.567404649835988,1
"GNE","GNE-2","x",9,7,0.844,0.502490975921089,1
"GNE","GNE-3","x",7,10,1.198,0.480910997610423,1
"GNE","GNE-4","x",2,4,1.328,0.253393084289495,1
"GNE","GNE-5","x",10,7,0.79,0.358145064244364,1
"GNE","GNE-6","x",9,7,0.874,0.60191836773869,1
"GNE","GNE-7","x",4,6,1.221,0.446048295028913,1
"GNE","GNE-8","x",3,5,1.22,0.448894873010693,1
"GRK4","GRK4-1","x",6,5,0.953,0.853567828505447,1
"GRK4","GRK4-2","x",6,8,1.146,0.602020434799755,1
"GRK4","GRK4-3","x",11,8,0.798,0.366145741202646,1
"GRK4","GRK4-4","x",7,7,1.042,0.871849712981385,1
"GRK4","GRK4-5","x",8,9,1.066,0.80499564406688,1
"GRK4","GRK4-6","x",3,2,0.883,0.625834815732416,1
"GRK4","GRK4-7","x",8,6,0.831,0.47753612950563,1
"GRK4","GRK4-8","x",6,9,1.306,0.3078708410412,1
"GRK5","GRK5-1","x",5,5,1.021,0.937901427694296,1
"GRK5","GRK5-2","x",9,10,1.112,0.678955640160507,1
"GRK5","GRK5-3","x",11,6,0.698,0.16136879991725,1
"GRK5","GRK5-4","x",6,9,1.19,0.499737315597047,1
"GRK5","GRK5-5","x",3,3,1.061,0.819083256433751,1
"GRK5","GRK5-6","x",7,6,0.92,0.750825824982325,1
"GRK5","GRK5-7","x",3,4,1.184,0.518777756799806,1
"GRK5","GRK5-8","x",8,7,0.9,0.685421997458521,1
"GRK6","GRK6-1","x",3,6,1.273,0.356522928934774,1
"GRK6","GRK6-2","x",9,8,0.961,0.874158790933967,1
"GRK6","GRK6-3","x",9,7,0.821,0.441085992222717,1
"GRK6","GRK6-4","x",5,6,1.116,0.676143007934451,1
"GRK6","GRK6-5","x",6,7,1.13,0.638671039851276,1
"GRK6","GRK6-6","x",6,4,0.794,0.378733570150591,1
"GRK6","GRK6-7","x",6,7,1.094,0.72827235374795,1
"GRK6","GRK6-8","x",9,6,0.84,0.499056001289416,1
