GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
TAS2R30,x,4,0,0,0.922,1.079,1.158,1.0,1.0,1.0,0.8204659234318159,0.80799,1.0
TAS2R31,x,4,0,0,1.069,1.457,1.599,1.0,1.0,1.0,0.0229052425878856,0.0652,0.7609845942647956
TAS2R38,x,4,0,0,0.909,1.0245,1.152,1.0,1.0,1.0,0.8119558587400291,0.80313,1.0
TAS2R39,n,4,0,1,0.905,1.223,1.6780000000000002,1.0,1.0,1.0,0.149678767222946,0.28352,0.9890662078395625
TAS2R4,x,4,0,0,0.921,1.095,1.27,1.0,1.0,1.0,0.30559779790879404,0.44623,1.0
TAS2R41,n,4,0,0,0.856,1.0755,1.416,1.0,1.0,1.0,0.245646327743146,0.38407,1.0
TAS2R43,n,4,0,0,1.041,1.2835,1.408,1.0,1.0,1.0,0.0440641066346583,0.10832,0.8591439004149377
TAS2R5,x,4,0,1,1.173,1.339,1.598,1.0,1.0,1.0,0.01042300411067,0.034480000000000004,0.6650818271119843
TAS2R7,n,4,0,0,0.901,1.0195,1.149,1.0,1.0,1.0,1.0,1.0,1.0
TATDN1,x,4,0,1,0.947,1.308,1.86,1.0,1.0,1.0,0.0542910219376918,0.12887,0.8895508658008658
TATDN2,x,4,0,0,1.118,1.2125,1.592,1.0,1.0,1.0,0.18546681293269104,0.32159,0.9992284727863525
TAX1BP1,x,4,0,0,0.856,0.9395,1.097,1.0,1.0,1.0,1.0,1.0,1.0
TAX1BP3,x,4,0,0,1.045,1.1105,1.137,1.0,1.0,1.0,1.0,1.0,1.0
TAZ,x,4,0,0,1.036,1.0595,1.155,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D1,x,4,0,1,0.9,1.1885,1.715,1.0,1.0,1.0,0.0973084774551528,0.20875,0.9514201835956126
TBC1D10A,x,4,0,0,0.998,1.097,1.484,1.0,1.0,1.0,0.35080877255621,0.49438,1.0
TBC1D12,x,4,0,0,0.984,1.0195,1.382,1.0,1.0,1.0,0.48676619294269,0.60258,1.0
TBC1D13,x,4,0,1,1.033,1.487,1.983,1.0,1.0,1.0,0.00576364259498659,0.01948,0.6086864600326264
TBC1D14,x,4,0,0,1.007,1.0265,1.0590000000000002,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D15,x,4,0,1,1.293,1.4205,1.998,1.0,1.0,1.0,0.0020537108352653307,0.00731,0.5501206692913385
TBC1D21,n,4,0,1,0.899,0.9225,1.624,1.0,1.0,1.0,0.21256768760574804,0.3501,1.0
TBC1D22A,x,4,0,0,1.017,1.199,1.4280000000000002,1.0,1.0,1.0,0.172827883428267,0.30873,0.9931055835856037
TBC1D24,x,4,0,1,1.2819999999999998,1.423,2.217,1.0,1.0,1.0,0.00240120617526816,0.00868,0.5581334935897436
TBC1D2B,x,4,0,0,1.133,1.3575,1.543,1.0,1.0,1.0,0.0203320728191657,0.05974,0.7455596679687502
TBC1D4,x,4,0,1,0.992,1.1075,1.7519999999999998,1.0,1.0,1.0,0.130713949417685,0.26006,0.9818800194174756
TBC1D8,x,4,0,0,0.898,1.098,1.395,1.0,1.0,1.0,0.393849001627048,0.53523,1.0
TBC1D8B,x,4,0,2,1.45,1.6005,2.378,1.0,1.0,1.0,0.000194329336376366,0.00075,0.2497282258064516
TBCEL,x,4,0,1,1.065,1.3675,1.571,1.0,1.0,1.0,0.0286893661994697,0.0772,0.7912339764201501
TBL1X,x,4,0,0,1.08,1.1905,1.227,1.0,1.0,1.0,0.0891249228769987,0.1944,0.9430324563622564
TBRG1,x,4,0,1,0.987,1.2265,1.4480000000000002,1.0,1.0,1.0,0.0726579977608634,0.16363,0.9191264913311784
