GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
PHYKPL,x,4,0,2,1.042,1.34,2.407,1.0,1.0,1.0,0.0327518933870979,0.09147,0.7439548284625159
PIBF1,x,4,0,0,1.0,1.092,1.243,1.0,1.0,1.0,0.7885290057196991,0.79792,1.0
PID1,x,4,0,0,0.951,1.086,1.234,1.0,1.0,1.0,0.5065780887649279,0.63847,1.0
PIDD1,x,4,0,1,1.179,1.38,1.461,1.0,1.0,1.0,0.0193424771049139,0.06008,0.6801331268436578
PIEZO2,x,4,0,2,0.935,1.4765,1.845,1.0,1.0,1.0,0.0450955519436131,0.11553,0.794944546436285
PIGN,x,4,0,2,1.1,1.526,1.974,1.0,1.0,1.0,0.0157292989703325,0.05026,0.6670421161825726
PIGP,x,4,0,0,0.885,1.211,1.413,1.0,1.0,1.0,0.18594086788233,0.34146,0.98243680607793
PIGW,x,4,0,0,0.843,1.0065,1.4240000000000002,1.0,1.0,1.0,0.592205978589578,0.68721,1.0
PIGZ,x,4,0,0,0.856,0.943,1.148,1.0,1.0,1.0,0.8702079876290021,0.8520399999999999,1.0
PIH1D3,x,4,0,1,0.903,1.3305,1.645,1.0,1.0,1.0,0.107859240764657,0.23048,0.9274626889168766
PIK3C2A,x,4,0,3,1.426,1.81,2.057,1.0,1.0,1.0,0.00160637329872085,0.00571,0.5342875609756097
PIK3C2B,x,4,0,0,0.922,1.1995,1.225,1.0,1.0,1.0,0.139734204883769,0.27997,0.955135918258076
PIK3C2G,x,4,0,1,1.021,1.2465,1.453,1.0,1.0,1.0,0.184468426770779,0.33984000000000003,0.98243680607793
PIK3CA,x,4,0,1,0.912,1.207,2.6660000000000004,1.0,1.0,1.0,0.0157127515019747,0.05023,0.6670421161825726
PIK3CD,x,4,0,2,0.974,1.419,1.96,1.0,1.0,1.0,0.0349106068940093,0.09546,0.7525497527812113
PIK3R1,x,4,0,2,1.289,1.5175,1.95,1.0,1.0,1.0,0.00685365443137979,0.02281,0.6096261294261295
PIM3,x,4,0,2,0.872,1.5695,1.727,1.0,1.0,1.0,0.00873523709022417,0.02889,0.6232870767494356
