GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
HNRNPH1,x,4,3,0,0.22399999999999998,0.5225,0.884,0.008813009603851821,0.02976,0.3260601030337722,1.0,1.0,1.0
XPO4,x,4,1,0,0.647,0.6655,0.843,0.008832961693050059,0.029789999999999997,0.3260601030337722,1.0,1.0,1.0
PDXK,x,4,2,0,0.27399999999999997,0.672,1.4669999999999999,0.00884303431662667,0.029789999999999997,0.3260601030337722,0.35695095367517005,0.5038199999999999,1.0
UTP4,p,4,2,0,0.19,0.6015,1.288,0.00884867234886422,0.0298,0.3260601030337722,0.63556765228315,0.6955,1.0
RPL35A,p,4,2,0,0.193,0.5965,1.242,0.00885431207587788,0.029830000000000002,0.3262016304347826,0.7071492162645671,0.7372,1.0
F8A2,x,4,0,0,0.63,0.6729999999999999,0.8440000000000001,0.008861273042005,0.02998,0.3276077384351799,1.0,1.0,1.0
MRPL40,x,4,2,0,0.29100000000000004,0.5405,1.401,0.008865596613844529,0.03,0.3276077384351799,0.4514354844992489,0.58929,1.0
RACGAP1,p,4,2,0,0.188,0.6729999999999999,1.265,0.00887124142460302,0.030010000000000002,0.3276077384351799,0.672254468659672,0.71532,1.0
TAF5L,x,4,2,0,0.196,0.5539999999999999,0.894,0.00889949089225745,0.030060000000000007,0.3279662671232877,1.0,1.0,1.0
IER3,x,4,1,0,0.556,0.8395,0.8440000000000001,0.0089166009230483,0.03015,0.32876055333713633,1.0,1.0,1.0
SART1,x,4,2,0,0.319,0.5395,0.8440000000000001,0.00892859769353318,0.03017,0.3287910775370581,1.0,1.0,1.0
MT1E,x,4,3,0,0.4270000000000001,0.5215,0.9209999999999999,0.008947711615624021,0.03025,0.32947507122507125,1.0,1.0,1.0
TEKT4,x,4,0,0,0.5479999999999999,0.779,0.845,0.00897971907547481,0.03036,0.33048485193621874,1.0,1.0,1.0
E4F1,x,4,2,0,0.3,0.5005,1.087,0.00899017370421719,0.0304,0.3307319294251565,1.0,1.0,1.0
SRRM1,p,4,2,0,0.552,0.693,0.845,0.00901140351753748,0.03046,0.3307490651558074,1.0,1.0,1.0
KDM8,x,4,2,0,0.207,0.473,1.045,0.00901291211657868,0.03048,0.3307490651558074,1.0,1.0,1.0
HIST1H2AE,x,4,2,1,0.235,0.47100000000000003,1.624,0.00901678905356997,0.030489999999999996,0.3307490651558074,0.18660478599483105,0.33453,1.0
TBP,x,4,3,0,0.114,0.5485,1.146,0.009021736139359941,0.0305,0.3307490651558074,0.8331914904921239,0.8236399999999999,1.0
CDC42BPG,x,4,0,0,0.6559999999999999,0.6920000000000001,0.845,0.00902954651623718,0.0305,0.3307490651558074,1.0,1.0,1.0
THBD,x,4,0,0,0.627,0.8109999999999999,0.845,0.00904165705934208,0.03053,0.3307490651558074,1.0,1.0,1.0
AHCYL1,x,4,2,0,0.231,0.526,1.0590000000000002,0.00905276947480095,0.030539999999999998,0.3307490651558074,1.0,1.0,1.0
CINP,p,4,1,0,0.449,0.6045,1.12,0.00905393443479061,0.030539999999999998,0.3307490651558074,0.8612855834836629,0.83821,1.0
ING4,x,4,1,0,0.32,0.7105,0.846,0.00909022109367272,0.03065,0.3317014705882353,1.0,1.0,1.0
